id,cd,item_desc,item_type,max_stack,page,res_id,stackable,weight,static_id,name,sub_page,use,sell_navigation,card_attrs,card_quality,card_slots,deposite_attrs,is_mvp_card,item_subtype,min_level,monster_id,unlock_adventure_exp,is_bind,expired_date,item_expired_type,is_hide,show_in_ui,acquire,card_coordinate_point,is_in_collection,monster,npc_id,scene_id,interface_id,job_limit,sell_price,cd_group_id,cd_type,if_can_quick_use,item_static_id,stall_currency_type,stall_item_level,stall_price_lower_limit,stall_price_upper_limit,stall_type,stall_zeny_child_label,if_combined_for_life,area_id,stall_price_type,if_get_off_mount,if_stop_navigation,item_quality,npc_navigation,item_subtype_task,related_activity_type,related_gm_activity_type,oon_box_loot_bind_status,oon_box_loot_id,oon_box_loot_number,oon_box_loot_type,fish_tool_type,fish_rod_type,max_use,mine_tool_type,is_all_job,is_gift_item,pet_pill_bullet_id,pet_pill_fixed_damage_rate,pet_pill_max_damage,element,related_pet_skill,gift_send_limit,item_name,item_desc_en,item_type_subtype,item_type_en
10219029,0.0,ItemDes_10219029,0,999.0,,10219029.0,,0.2,10219029,ItemName_10219029,,{'type': 17},,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[10409105, 10409106, 10409107, 10409108, 10409109, 10409110, 10409111, 10409145, 10409146, 10409101]","[24, 24, 24, 24, 24, 24, 24, 12, 12, 6]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",,,,,,,,,,,,,Pet Advancement Selection Pack I,"A bountiful gift pack that contains Earth Spirit Stone I, Fire Spirit Stone I,\nWater Spirit Stone I, Wind Spirit Stone I,\nNeutral Spirit Stone I, Shadow Spirit Stone I,\nUndead Spirit Stone I, Natural Scale I,\nDerelict Spirit Scale I, and Pet Advancement Pill I. Use to select and obtain one of the items.",0_19,
10219030,0.0,ItemDes_10219030,0,999.0,,10219030.0,,,10219030,ItemName_10219030,,{'type': 17},,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1]","[10409201, 10409202, 10409203, 10409204, 10409205, 10409206, 10409207]","[1, 1, 1, 1, 1, 1, 1]","[5, 5, 5, 5, 5, 5, 5]",,,,,,,,,,,,,Pet Skill Book Selection Pack I,"A precious gift pack that contains Earth Skill Sheet, Fire Skill Sheet,\nWater Skill Sheet I, Wind Skill Sheet I,\nNeutral Skill Sheet I, Shadow Skill Sheet I, and Undead Skill Sheet I. Use to select and obtain one of the items.",0_19,
10219031,0.0,ItemDes_10219031,0,,,10219031.0,0.0,,10219031,ItemName_10219031,,"{'mount_id': 80068, 'time_limit': 0, 'type': 36}",,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,鲸鱼宝宝,使用后获得坐骑-鲸鱼宝宝。,0_2,
10219032,0.0,ItemDes_10219032,0,,,10219032.0,,,10219032,ItemName_10219032,,"{'dropId': [102190321, 102190322, 102190323], 'times': [1, 1, 1], 'type': 35}",,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mysterious Pet Box I,"Open the Mysterious Pet Box\nto randomly obtain 6-60 Pet Coins.\nIt also has a chance of granting Pet Advancement Pill I, Pet Mousse, Rainbow Carrot, Unripe Apple, Morning Dew, Livestock Gore, Juicy Grape, Armlet of Obedience, or Discarded Coin.\n<color=#CA2E0AFF>It has a small chance of granting a Phreeoni Pet Cage.</color>\n\n<color=#CA2E0AFF>This item has a chance to award a prize. Making a purchase or participating in an event does not guarantee that specific items will be obtained.</color>",0_19,
10219033,0.0,ItemDes_10219033,0,,,10219033.0,,,10219033,ItemName_10219033,,{'type': 17},,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[10402003, 10402006, 10406511, 10406409, 10406407, 10406410, 10406444, 10406445, 10406446, 10406432, 10406433, 10406434]","[3, 3, 3, 1, 1, 1, 3, 3, 3, 1, 1, 1]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",,,,,,,,,,,,,Advanced Refinement Selection Pack,"Open to select one of the following refining materials:\n3 Enriched Elunium,\n3 Enriched Oridecon,\n3 Enriched Bradium,\n1 HD Elunium,\n1 HD Oridecon,\n1 HD Bradium,\n3 Blessed Oridecon I,\n3 Blessed Elunium I,\n3 Blessed Bradium I,\n1 Blessed Oridecon II,\n1 Blessed Elunium II,\n1 Blessed Bradium II.",0_19,
10219034,0.0,ItemDes_10219034,0,,,10219034.0,,,10219034,ItemName_10219034,,{'type': 17},,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[10211001, 10211007, 10211013, 10211002, 10211008, 10211014, 10211003, 10211009, 10211015, 10406428, 10406429, 10406430]","[8, 8, 8, 4, 4, 4, 2, 2, 2, 1, 1, 1]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",,,,,,,,,,,,,Advanced Upgrade Selection Pack,"Open to select one of the following upgrading materials:\n8 Phracon I,\n8 Carnium I,\n8 Bascyx I,\n4 Phracon II,\n4 Carnium II,\n4 Bascyx II,\n2 Phracon III,\n2 Carnium III,\n2 Bascyx III,\n1 Phracon IV,\n1 Carnium IV,\n1 Bascyx IV.",0_19,
10219035,0.0,ItemDes_10219035,0,,,10219035.0,,,10219035,ItemName_10219035,,{'type': 17},,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[10406231, 10406210, 10406232, 10406217, 10406218, 10406212, 10406246, 10406247, 10406248, 10406229, 10406233, 10406226, 10406225, 10406234, 10406235, 10406261, 10406262, 10406263]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",,,,,,,,,,,,,Enchantment Selection Pack,"Open to select one of the following enchanting materials:\nShattering Shroom 10 pcs, Tough Vine 10 pcs,\nArcane Flower 10 pcs, Goldflower 10 pcs,\nScorched Mushroom 10 pcs, Withered Chastetree 10 pcs,\nFlower Bouquet 10 pcs, Sea Crystal Grass 10 pcs,\nFirefly Leaf 10 pcs, Grim Grass 10 pcs,\nOchre Seedling 10 pcs, Quiet Flower 10 pcs,\nMoonflower 10 pcs, Praying Flower 10 pcs,\nCrystal Rose 10 pcs",0_19,
10219036,0.0,ItemDes_10219036,0,,,10219036.0,,,10219036,ItemName_10219036,,{'type': 17},,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[10406037, 10406038, 10406039, 10406028, 10406032, 10406022, 10406018, 10406019, 10406020, 10406061, 10406062, 10406063]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",,,,,,,,,,,,,Upgrading Selection Pack,"Open to select one of the following upgrading materials:\nShell 10 pcs,\nTurquoise 10 pcs,\nCobblestone 10 pcs,\nVulcanfish 10 pcs,\nHardshell Crab 10 pcs,\nEmberfish 10 pcs,\nButterfly Cowrie 10 pcs,\nWhitefeather Cowrie 10 pcs,\nMystic Mussel 10 pcs,\nSaury 10 pcs,\nHunter Fish 10 pcs,\nCrystal Stickleback 10 pcs.",0_19,
10219037,0.0,ItemDes_10219037,0,,,10219037.0,,,10219037,ItemName_10219037,,{'type': 17},,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[10406017, 10406023, 10406034, 10406047, 10406048, 10406049, 10406026, 10406029, 10406025, 10406054, 10406055, 10406056]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",,,,,,,,,,,,,Refinement Selection Pack,"Open to select one of the following refining materials:\nStarlight Snail 8 pcs,\nGlowfish 8 pcs,\nNight Pearl 8 pcs,\nYarn Marina 8 pcs,\nSandfish 8 pcs,\nMaple Leaf Fish 8 pcs,\nGhostfish 8 pcs,\nDevilfish 8 pcs,\nClearwater Pearl 8 pcs,\nTwilight Fish 8 pcs,\nArmor Crab 8 pcs,\nPupa Sulcata 8 pcs.",0_19,
10219038,0.0,ItemDes_10219038,0,,,10219038.0,,,10219038,ItemName_10219038,,{'type': 17},,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[10406655, 10406656, 10406652, 10406653, 10406654, 10406657, 10406659, 10406661, 10406658, 10406660, 10406663, 10406662, 10406668, 10406665, 10406664, 10406666, 10406667, 10406669]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",,,,,,,,,,,,,Basic Cooking Selection Pack I,"Open to select one of the following cooking ingredients:\nMeat n' Pumpkin I x5, Healthy Meal I x5\nMandragora Prawns I x5, Nutritious Frog Meat I x5\nSteamed Egg n' Fish I x5, Fruity Squid I x5\nSpicy Fried Bug Leg I x5, Mixed Congee I x5\nFish Soup with Frog Legs I x5, Fish Fillet I x5\nFly Leg Folk Remedy I x5, Bug Leg Salad I x5\nRat-on-a-Stick I x5, Fresh Snake I x5\nPrawn-on-a-Stick I x5, Delicious Prawns I x5\nCrispy Fish I x5, Aquatic Salad I x5\n",0_19,
10219039,0.0,ItemDes_10219039,0,,,10219039.0,,,10219039,ItemName_10219039,,{'type': 17},,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[10406674, 10406672, 10406670, 10406671, 10406673, 10406675, 10413072, 10406676, 10406601, 10406602, 10406679, 10413074, 10413073, 10413075, 10413076, 10406603, 10406604, 10406605]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",,,,,,,,,,,,,Fair Cooking Selection Pack I,"Open to select one of the following cooking ingredients:\nSmooth Clam Flesh I x5, Cold Jellyfish with Sauce I x5\nBraised Bear Paw I x5, Sour Conch I x5\nFish n' Crab I x5, Bitter Fish I x5\nAncient Balm I x5, Braised Meat n' Kelp I x5\nGrilled Steak I x5, Fried Eggs with Squid I x5\nFish Stew I x5, Tuna Sashimi I x5\nFragrant Meat I x5, Stir-fried Tongue I x5\nFresh Pufferfish I x5, Fragrant Arowana Fillet I x5\nSashimi Platter I x5, Carp Bento I x5",0_19,
10219040,0.0,ItemDes_10219040,0,,,10219040.0,,,10219040,ItemName_10219040,,{'type': 17},,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[10413077, 10413078, 10413079, 10413080, 10406606, 10406607, 10406608, 10413081, 10406609, 10406610, 10406611, 10406612, 10424175, 10424176, 10424177, 10424178, 10424179, 10424180]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",,,,,,,,,,,,,Advanced Cooking Selection Pack I,"Open to select one of the following cooking ingredients:\nMarinated Skewers I x5, Fruit Dessert I x5\nMinty Grill I x5, Grilled Clams I x5\nSalt-baked Trout I x5, Marinated Eel I x5\nFruit Tea I x5, Refreshing Grill I x5\nShredded Fish Rice Ball I x5, Mysterious Canned Fish I x5\nSmoked Dragon Meat I x5, Spicy Fried Loach I x5\nMarinated Beef I x5, Rose Chocolate I x5\nCreamy Meat Stew I x5, Roasted Frog I x5\nShrimp Ball I x5, Juicy Oyster I x5",0_19,
10219041,0.0,ItemDes_10219041,0,,,10219041.0,,,10219041,ItemName_10219041,,{'type': 17},,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[10406613, 10406614, 10406615, 10406616, 10406617, 10406618, 10406619, 10406620, 10406621, 10406622, 10406623, 10406624, 10406625, 10406626, 10406627, 10406628, 10406629, 10406630]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",,,,,,,,,,,,,Basic Cooking Selection Pack II,"Open to select one of the following cooking ingredients:\nMeat n' Pumpkin II x5, Healthy Meal II x5\nAquatic Salad II x5, Mandragora Prawns II x5\nNutritious Frog Meat II x5, Steamed Egg n' Fish II x5\nFruity Squid II x5, Spicy Fried Bug Leg II x5\nMixed Congee II x5, Fish Soup with Frog Legs II x5\nFish Fillet II x5, Fly Leg Folk Remedy II x5\nBug Leg Salad II x5, Rat-on-a-Stick II x5\nFresh Snake II x5, Prawn-on-a-Stick II x5\nDelicious Prawns II x5, Crispy Fish II x5",0_19,
10219042,0.0,ItemDes_10219042,0,,,10219042.0,,,10219042,ItemName_10219042,,{'type': 17},,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[10406631, 10406632, 10406633, 10406634, 10406635, 10406636, 10406637, 10406638, 10406639, 10406640, 10406641, 10406642, 10406643, 10406644, 10406645, 10406646, 10406647, 10406648]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",,,,,,,,,,,,,Fair Cooking Selection Pack II,"Open to select one of the following cooking ingredients:\nSmooth Clam Flesh II x5, Cold Jellyfish with Sauce II x5\nBraised Bear Paw II x5, Sour Conch II x5\nFish n' Crab II x5, Bitter Fish II x5\nAncient Balm II x5, Braised Meat n' Kelp II x5\nGrilled Steak II x5, Fried Eggs with Squid II x5\nFish Stew II x5, Tuna Sashimi II x5\nFragrant Meat II x5, Stir-fried Tongue II x5\nFresh Pufferfish II x5, Fragrant Arowana Fillet II x5\nSashimi Platter II x5, Carp Bento II x5",0_19,
10219043,0.0,ItemDes_10219043,0,,,10219043.0,,,10219043,ItemName_10219043,,{'type': 17},,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[10406649, 10406650, 10406651, 10406680, 10406692, 10406693, 10406694, 10406695, 10406696, 10406697, 10406698, 10406699, 10424181, 10424182, 10424183, 10424184, 10424185, 10424186]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",,,,,,,,,,,,,Advanced Cooking Selection Pack II,"Open to select one of the following cooking ingredients:\nMarinated Skewers II x5, Fruit Dessert II x5\nMinty Grill II x5, Grilled Clams II x5\nSalt-baked Trout II x5, Marinated Eel II x5\nFruit Tea II x5, Refreshing Grill II x5\nShredded Fish Rice Ball II x5, Mysterious Canned Fish II x5\nSmoked Dragon Meat II x5, Spicy Fried Loach II x5\nMarinated Beef II x5, Rose Chocolate II x5\nCreamy Meat Stew II x5, Roasted Frog II x5\nShrimp Ball II x5, Juicy Oyster II x5",0_19,
10219044,0.0,ItemDes_10219044,0,,,10219044.0,,,10219044,ItemName_10219044,,{'type': 17},,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[10205035, 10205064, 10205019, 10205055, 10205195, 10205192, 10205193, 10205196, 10205173, 10205161, 10205155, 10205176, 10205029, 10205075, 10205076, 10205077, 10205017, 10205071, 10205023, 10205145, 10205197, 10205157, 10205171, 10205153, 10205154, 10205099, 10205043, 10205097]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",,,,,,,,,,,,,Basic Blueprint Selection Pack,"Open to select one of the following blueprints:\nSahkkat Blueprint, Criatura Academy Hat Blueprint, Fisherman Hat Blueprint, Feather Bonnet Blueprint, Blood Rose Blueprint, Bandit Beard Blueprint, Angry Snarl Blueprint, Bubble Gum in Mouth Blueprint, Glasses Blueprint, Dark Blindfold Blueprint, Red Glasses Blueprint, Mini Glasses Blueprint, Feeler Blueprint, Starry Headband Blueprint, Flower Hairpin Blueprint, Heart Hairpin Blueprint, Big Ribbon Blueprint, Circlet Blueprint, Mini Propeller Hair Band Blueprint, Diadem Blueprint, Clown Nose Blueprint, Goblin Mask Blueprint, Whisper Mask Blueprint, Kitsune Mask Blueprint, Honeybee Hat Blueprint, Sheep Hat Blueprint, Poo Poo Hat Blueprint, Smokie Hat Blueprint",0_19,
10219045,0.0,ItemDes_10219045,0,,,10219045.0,,,10219045,ItemName_10219045,,{'type': 17},,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[10205051, 10205093, 10205038, 10205036, 10205199, 10205184, 10205180, 10205186, 10205175, 10205177, 10205178, 10205164, 10205034, 10205078, 10205079, 10205140, 10205073, 10205059, 10205032, 10205147, 10205179, 10205156, 10205172, 10205169, 10205046, 10205098, 10205148, 10205149]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",,,,,,,,,,,,,Adv. Blueprint Selection Pack,"Open to select one of the following blueprints:\nBeret Blueprint, Ph.D Hat Blueprint, Onigiri Hat Blueprint, Pirate Bandana Blueprint, Spiked Mask Blueprint, Metal Mask Blueprint, Welding Mask Blueprint, Samurai Mask Blueprint, Angled Glasses Blueprint, Geek Glasses Blueprint, Luxury Sunglasses Blueprint, Cyclop's Eye Guard Blueprint, Shot Apple Blueprint, Cat Paw Hairpin Blueprint, Crescent Hairpin Blueprint, Bao Bao Blueprint, Sinulog Hat Blueprint, Gemmed Sallet Blueprint, Helm Blueprint, Close Helmet Blueprint, Opera Masque Blueprint, Ball Mask Blueprint, Opera Phantom Mask Blueprint, Masquerade Blueprint, Sea Otter Hat Blueprint, Teddybear Hat Blueprint, Munak Turban Blueprint, Bongun Hat Blueprint",0_19,
10219046,0.0,ItemDes_10219046,0,,,10204057.0,,,10219046,ItemName_10219046,,"{'KeyID': 0, 'dropId': 10651, 'type': 2}",,,,,,,19,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pet Gift Pack,"Open to obtain [Pet] Unripe Apple x4, [Pet] Rainbow Carrot x4, [Pet] Morning Dew x2, and [Pet] Juicy Grape x1. Will be destroyed at the end of the event and returned to Adventurer's in part as Salad.",0_19,
10219047,0.0,ItemDes_10219047,0,,,10204057.0,,,10219047,ItemName_10219047,,{'type': 17},,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1]","[4107035, 4107036, 4107037]","[1, 1, 1]","[4, 4, 4]",,,,,,,,,,,,,SEA Batik Backpack Selection Pack,"Grab a SEA Batik Backpack Selection Pack! Once opened, you can choose one of the following backpacks: Tropical Backpack, Batik Backpack or Lanna Backpack",0_19,
10219048,0.0,ItemDes_10219048,0,,,10204057.0,,,10219048,ItemName_10219048,,"{'KeyID': 0, 'dropId': 10219048, 'type': 2}",,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cheer Pack,"Open to obtain one of the following items at random:\n Advanced Pickaxe, Automatic Fishing Rod, Red Rose, Lollipop, Lucky Origami Crane, Meat n' Pumpkin I, Healthy Meal I, Aquatic Salad I, Mandragora Prawns I, Nutritious Frog Meat I, Steamed Egg n' Fish I",0_19,
10219049,0.0,ItemDes_10219049,0,,,10219049.0,0.0,,10219049,ItemName_10219049,,"{'mount_id': 80066, 'time_limit': 0, 'type': 36}",,,,,,,2,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,Black Lightning,Use to obtain Mount: Black Lightning,0_2,
10219050,0.0,ItemDes_10219050,0,,,10219050.0,,,10219050,ItemName_10219050,,{'type': 17},,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[10424085, 10424091, 10424097, 10424103, 10424109, 10424115, 10424121, 10424127, 10424133, 10424139, 10424145, 10424151, 10424157, 10424163, 10424169, 10424201, 10424209, 10424217, 10424225, 10424233, 10424241, 10424249, 10424257, 10424265, 10424273]","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",,,,,,,,,,,,,Advanced Luminary Selection Pack,"Open to select one of the following Shadow Equipment upgrade materials:\nLuminary - Esteemed Sword Ⅱ x15,\nLuminary - Loyal Sword Ⅱ x15,\nLuminary - Conquering Spear Ⅱ x15,\nLuminary - Strong Hammer Ⅱ x15,\nLuminary - Desert Axe Ⅱ x15,\nLuminary - Pioneer Axe Ⅱ x15,\nLuminary - Sacrificial Staff Ⅱ x15,\nLuminary - Tome Ⅱ x15,\nLuminary - Ordered Staff Ⅱ x15,\nLuminary - Cosmic Bow Ⅱ x15,\nLuminary - Silver Bow Ⅱ x15,\nLuminary - Illusionary Dagger Ⅱ x15,\nLuminary - Reverse Blade Ⅱ x15,\nLuminary - Slender Shield Ⅱ x15,\nLuminary - Faithful Shield Ⅱ x15,\nLuminary - Mirage Broadsword Ⅱ x15,\nLuminary - Eventide Spear Ⅱ x15,\nLuminary - Sinner's Sword Ⅱ x15,\nLuminary - Spectral Gloves Ⅱ x15,\nLuminary - Dark Star Gloves Ⅱ x15,\nLuminary - Sinner's Shield Ⅱ x15,\nLuminary - Lute Avatara Ⅱ x15,\nLuminary - Eclipsal Longwhip Ⅱ x15,\nLuminary - Deathly Spellcode Ⅱ x15\nLuminary - Plumage Scepter Ⅱ x15",0_19,
10219051,0.0,ItemDes_10219051,0,,,10219051.0,,,10219051,ItemName_10219051,,{'type': 17},,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1]","[10424021, 10424029, 10424025]","[6, 4, 3]","[5, 5, 5]",,,,,,,,,,,,,Shadow Equipment Perfect Selection Pack,Open to select one of the following Shadow Equipment Skill Materials:\nValidation I x6\nSoul I x4\nContract I x3,0_19,
10219052,0.0,ItemDes_10219052,0,,,10219015.0,0.0,,10219052,ItemName_10219052,,"{'mount_id': 80065, 'time_limit': 259200, 'type': 36}",,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,Rubber Duckie (3 Days),Use to obtain Mount: Rubber Duckie (3 Days).,0_2,
10219053,0.0,ItemDes_10219053,0,,,10204056.0,,,10219053,ItemName_10219053,,{'type': 17},,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1]","[10204048, 10204049, 10204050]","[1, 1, 1]","[5, 5, 5]",,,,,,,,,,,,,Fair Gacha Selection Pack,"Lets you select 1 Valkyrie Coin, Endless Coin, or Pet Coin.",0_19,
10219054,0.0,ItemDes_10219054,0,,,10204056.0,,,10219054,ItemName_10219054,,{'type': 17},,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[4101003, 4101094, 4101012, 4101040, 4101097, 4101098, 4101052, 4101153, 4101154, 4101155]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",,,,,,,,,,,,,Advanced Gacha Coin Headgear Selection Box,Lets you select 1 accessory from the gift box's contents.,0_19,
10219055,0.0,ItemDes_10219055,0,,,10204056.0,,,10219055,ItemName_10219055,,{'type': 17},,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[4103005, 4102032, 4102035, 4101088, 4101032, 4101159, 4102029, 4101046, 4101107]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[4, 4, 4, 4, 4, 4, 4, 4, 4]",,,,,,,,,,,,,Fair Headgear Selection Pack,Lets you select 1 accessory from the gift box's contents.,0_19,
10219056,0.0,ItemDes_10219056,0,,,10219032.0,,,10219056,ItemName_10219056,,"{'dropId': [102190324, 102190325, 102190326], 'times': [1, 1, 1], 'type': 35}",,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mysterious Pet Box II,"Open a Mysterious Pet Box\nTo obtain 6-60 Pet Coins at random\nAnd a chance of obtaining Pet Advancement Pill I, Pet Mousse, Persimmon Dewdrop, Dark Ink, Strange Cloth, Livestock Gore, Worn Bronze Armor, Mimic Scroll, Juicy Grape, and Smiling Pumpkin.\nWhat’s more, you’ll have <color=#CA2E0AFF>a chance to claim the Moonlight Flower Pet Cage!</color> \n\n<color=#CA2E0AFF>This is a potentially winnable item. Making a purchase or participating in the event does not guarantee you will obtain certain items.</color>",0_19,
