equip_id,material_id,material_num,id
3101027,3101013,1.0,2041
3101027,10413173,30.0,2042
3101027,10406423,6.0,2043
3101028,3101014,1.0,2044
3101028,10413173,30.0,2045
3101028,10406420,6.0,2046
3101029,3101015,1.0,2047
3101029,10413173,30.0,2048
3101029,10406418,6.0,2049
3101030,3101016,1.0,2050
3101030,10413173,30.0,2051
3101030,10406419,6.0,2052
3101031,3101017,1.0,2053
3101031,10413173,30.0,2054
3101031,10406421,6.0,2055
3101032,3101018,1.0,2056
3101032,10413173,30.0,2057
3101032,10406422,6.0,2058
3201027,3201013,1.0,2059
3201027,10413177,60.0,2060
3201027,10406421,12.0,2061
3201028,3201014,1.0,2062
3201028,10413177,60.0,2063
3201028,10406418,12.0,2064
3201029,3201015,1.0,2065
3201029,10413177,60.0,2066
3201029,10406420,12.0,2067
3201030,3201016,1.0,2068
3201030,10413177,60.0,2069
3201030,10406422,12.0,2070
3201031,3201017,1.0,2071
3201031,10413177,60.0,2072
3201031,10406419,12.0,2073
3201032,3201018,1.0,2074
3201032,10413177,60.0,2075
3201032,10406423,12.0,2076
1201034,1201032,1.0,2077
1201034,10413175,30.0,2078
1201034,10406422,6.0,2079
1201035,1201033,1.0,2080
1201035,10413175,30.0,2081
1201035,10406422,6.0,2082
1201091,1201089,1.0,2083
1201091,10413175,30.0,2084
1201091,10406422,6.0,2085
1201092,1201090,1.0,2086
1201092,10413175,30.0,2087
1201092,10406422,6.0,2088
2101025,2101011,1.0,2089
2101025,10413176,30.0,2090
2101025,10406421,6.0,2091
2101116,2101115,1.0,2092
2101116,10413176,30.0,2093
2101116,10406421,6.0,2094
2101026,2101012,1.0,2095
2101026,10413176,30.0,2096
2101026,10406421,6.0,2097
2102013,2102007,1.0,2098
2102013,10413174,30.0,2099
2102013,10406420,6.0,2100
2102088,2102087,1.0,2101
2102088,10413174,30.0,2102
2102088,10406420,6.0,2103
2102014,2102008,1.0,2104
2102014,10413174,30.0,2105
2102014,10406420,6.0,2106
2103013,2103007,1.0,2107
2103013,10413172,30.0,2108
2103013,10406423,6.0,2109
2103088,2103087,1.0,2110
2103088,10413172,30.0,2111
2103088,10406423,6.0,2112
2103014,2103008,1.0,2113
2103014,10413172,30.0,2114
2103014,10406423,6.0,2115
1101038,1101033,1.0,2116
1101038,10413181,100.0,2117
1101038,10406404,4.0,2118
1102036,1102033,1.0,2119
1102036,10413181,100.0,2120
1102036,10406404,4.0,2121
1104036,1104033,1.0,2122
1104036,10413181,100.0,2123
1104036,10406404,4.0,2124
1103036,1103033,1.0,2125
1103036,10413181,100.0,2126
1103036,10406404,4.0,2127
1107038,1107033,1.0,2128
1107038,10413181,150.0,2129
1107038,10406408,6.0,2130
1303037,1303033,1.0,2131
1303037,10413181,150.0,2132
1303037,10406408,6.0,2133
1304037,1304033,1.0,2134
1304037,10413181,150.0,2135
1304037,10406408,6.0,2136
1305036,1305033,1.0,2137
1305036,10413181,150.0,2138
1305036,10406408,6.0,2139
1307036,1307033,1.0,2140
1307036,10413181,150.0,2141
1307036,10406408,6.0,2142
1301039,1301033,1.0,2143
1301039,10413181,150.0,2144
1301039,10406408,6.0,2145
1306036,1306033,1.0,2146
1306036,10413181,150.0,2147
1306036,10406408,6.0,2148
1302037,1302033,1.0,2149
1302037,10413181,150.0,2150
1302037,10406408,6.0,2151
1105036,1105033,1.0,2152
1105036,10413181,75.0,2153
1105036,10406404,3.0,2154
3101082,3101027,1.0,2155
3101082,10413183,50.0,2156
3101082,10406412,2.0,2157
3101083,3101028,1.0,2158
3101083,10413183,50.0,2159
3101083,10406405,2.0,2160
3101084,3101029,1.0,2161
3101084,10413183,50.0,2162
3101084,10406408,2.0,2163
3101085,3101030,1.0,2164
3101085,10413183,50.0,2165
3101085,10406404,2.0,2166
3101086,3101031,1.0,2167
3101086,10413183,50.0,2168
3101086,10406406,2.0,2169
3101087,3101032,1.0,2170
3101087,10413183,50.0,2171
3101087,10406411,2.0,2172
3201071,3201027,1.0,2173
3201071,10413179,100.0,2174
3201071,10406406,4.0,2175
3201072,3201028,1.0,2176
3201072,10413179,100.0,2177
3201072,10406408,4.0,2178
3201073,3201029,1.0,2179
3201073,10413179,100.0,2180
3201073,10406405,4.0,2181
3201074,3201030,1.0,2182
3201074,10413179,100.0,2183
3201074,10406411,4.0,2184
3201075,3201031,1.0,2185
3201075,10413179,100.0,2186
3201075,10406404,4.0,2187
3201076,3201032,1.0,2188
3201076,10413179,100.0,2189
3201076,10406412,4.0,2190
1201043,1201034,1.0,2191
1201043,10413181,50.0,2192
1201043,10406411,2.0,2193
1201044,1201035,1.0,2194
1201044,10413181,50.0,2195
1201044,10406411,2.0,2196
1201093,1201091,1.0,2197
1201093,10413181,50.0,2198
1201093,10406411,2.0,2199
1201094,1201092,1.0,2200
1201094,10413181,50.0,2201
1201094,10406411,2.0,2202
2101050,2101025,1.0,2203
2101050,10413182,50.0,2204
2101050,10406406,2.0,2205
2101117,2101116,1.0,2206
2101117,10413182,50.0,2207
2101117,10406406,2.0,2208
2101051,2101026,1.0,2209
2101051,10413182,50.0,2210
2101051,10406406,2.0,2211
2102035,2102013,1.0,2212
2102035,10413180,50.0,2213
2102035,10406405,2.0,2214
2102089,2102088,1.0,2215
2102089,10413180,50.0,2216
2102089,10406405,2.0,2217
2102036,2102014,1.0,2218
2102036,10413180,50.0,2219
2102036,10406405,2.0,2220
2103035,2103013,1.0,2221
2103035,10413178,50.0,2222
2103035,10406412,2.0,2223
2103089,2103088,1.0,2224
2103089,10413178,50.0,2225
2103089,10406412,2.0,2226
2103036,2103014,1.0,2227
2103036,10413178,50.0,2228
2103036,10406412,2.0,2229
1101036,1101038,1.0,2230
1101036,10413184,200.0,2231
1101036,10406404,8.0,2232
1102034,1102036,1.0,2233
1102034,10413184,200.0,2234
1102034,10406404,8.0,2235
1104034,1104036,1.0,2236
1104034,10413184,200.0,2237
1104034,10406404,8.0,2238
1103034,1103036,1.0,2239
1103034,10413184,200.0,2240
1103034,10406404,8.0,2241
1107035,1107038,1.0,2242
1107035,10413184,300.0,2243
1107035,10406408,12.0,2244
1303034,1303037,1.0,2245
1303034,10413184,300.0,2246
1303034,10406408,12.0,2247
1304034,1304037,1.0,2248
1304034,10413184,300.0,2249
1304034,10406408,12.0,2250
1305034,1305036,1.0,2251
1305034,10413184,300.0,2252
1305034,10406408,12.0,2253
1307034,1307036,1.0,2254
1307034,10413184,300.0,2255
1307034,10406408,12.0,2256
1301035,1301039,1.0,2257
1301035,10413184,300.0,2258
1301035,10406408,12.0,2259
1306034,1306036,1.0,2260
1306034,10413184,300.0,2261
1306034,10406408,12.0,2262
1302034,1302037,1.0,2263
1302034,10413184,300.0,2264
1302034,10406408,12.0,2265
1105034,1105036,1.0,2266
1105034,10413184,150.0,2267
1105034,10406404,6.0,2268
3101053,3101082,1.0,2269
3101053,10413185,100.0,2270
3101053,10406412,4.0,2271
3101054,3101083,1.0,2272
3101054,10413185,100.0,2273
3101054,10406405,4.0,2274
3101055,3101084,1.0,2275
3101055,10413185,100.0,2276
3101055,10406408,4.0,2277
3101056,3101085,1.0,2278
3101056,10413185,100.0,2279
3101056,10406404,4.0,2280
3101057,3101086,1.0,2281
3101057,10413185,100.0,2282
3101057,10406406,4.0,2283
3101058,3101087,1.0,2284
3101058,10413185,100.0,2285
3101058,10406411,4.0,2286
3201049,3201071,1.0,2287
3201049,10413187,200.0,2288
3201049,10406406,8.0,2289
3201050,3201072,1.0,2290
3201050,10413187,200.0,2291
3201050,10406408,8.0,2292
3201051,3201073,1.0,2293
3201051,10413187,200.0,2294
3201051,10406405,8.0,2295
3201052,3201074,1.0,2296
3201052,10413187,200.0,2297
3201052,10406411,8.0,2298
3201053,3201075,1.0,2299
3201053,10413187,200.0,2300
3201053,10406404,8.0,2301
3201054,3201076,1.0,2302
3201054,10413187,200.0,2303
3201054,10406412,8.0,2304
1201036,1201043,1.0,2305
1201036,10413184,100.0,2306
1201036,10406411,4.0,2307
1201037,1201044,1.0,2308
1201037,10413184,100.0,2309
1201037,10406411,4.0,2310
1201095,1201093,1.0,2311
1201095,10413184,100.0,2312
1201095,10406411,4.0,2313
1201096,1201094,1.0,2314
1201096,10413184,100.0,2315
1201096,10406411,4.0,2316
2101033,2101050,1.0,2317
2101033,10413188,100.0,2318
2101033,10406406,4.0,2319
2101118,2101117,1.0,2320
2101118,10413188,100.0,2321
2101118,10406406,4.0,2322
2101034,2101051,1.0,2323
2101034,10413188,100.0,2324
2101034,10406406,4.0,2325
2102018,2102035,1.0,2326
2102018,10413186,100.0,2327
2102018,10406405,4.0,2328
2102090,2102089,1.0,2329
2102090,10413186,100.0,2330
2102090,10406405,4.0,2331
2102019,2102036,1.0,2332
2102019,10413186,100.0,2333
2102019,10406405,4.0,2334
2103017,2103035,1.0,2335
2103017,10413189,100.0,2336
2103017,10406412,4.0,2337
2103090,2103089,1.0,2338
2103090,10413189,100.0,2339
2103090,10406412,4.0,2340
2103018,2103036,1.0,2341
2103018,10413189,100.0,2342
2103018,10406412,4.0,2343
1101039,1101036,1.0,2344
1101039,10413193,600.0,2345
1101039,10406404,24.0,2346
1102037,1102034,1.0,2347
1102037,10413193,600.0,2348
1102037,10406404,24.0,2349
1104037,1104034,1.0,2350
1104037,10413193,600.0,2351
1104037,10406404,24.0,2352
1103037,1103034,1.0,2353
1103037,10413193,600.0,2354
1103037,10406404,24.0,2355
1107039,1107035,1.0,2356
1107039,10413193,900.0,2357
1107039,10406408,36.0,2358
1303038,1303034,1.0,2359
1303038,10413193,900.0,2360
1303038,10406408,36.0,2361
1304038,1304034,1.0,2362
1304038,10413193,900.0,2363
1304038,10406408,36.0,2364
1305037,1305034,1.0,2365
1305037,10413193,900.0,2366
1305037,10406408,36.0,2367
1307037,1307034,1.0,2368
1307037,10413193,900.0,2369
1307037,10406408,36.0,2370
1301040,1301035,1.0,2371
1301040,10413193,900.0,2372
1301040,10406408,36.0,2373
1306037,1306034,1.0,2374
1306037,10413193,900.0,2375
1306037,10406408,36.0,2376
1302038,1302034,1.0,2377
1302038,10413193,900.0,2378
1302038,10406408,36.0,2379
1105037,1105034,1.0,2380
1105037,10413193,450.0,2381
1105037,10406404,18.0,2382
3101088,3101053,1.0,2383
3101088,10413190,300.0,2384
3101088,10406412,12.0,2385
3101089,3101054,1.0,2386
3101089,10413190,300.0,2387
3101089,10406405,12.0,2388
3101090,3101055,1.0,2389
3101090,10413190,300.0,2390
3101090,10406408,12.0,2391
3101091,3101056,1.0,2392
3101091,10413190,300.0,2393
3101091,10406404,12.0,2394
3101092,3101057,1.0,2395
3101092,10413190,300.0,2396
3101092,10406406,12.0,2397
3101093,3101058,1.0,2398
3101093,10413190,300.0,2399
3101093,10406411,12.0,2400
3201077,3201049,1.0,2401
3201077,10413192,600.0,2402
3201077,10406406,24.0,2403
3201078,3201050,1.0,2404
3201078,10413192,600.0,2405
3201078,10406408,24.0,2406
3201079,3201051,1.0,2407
3201079,10413192,600.0,2408
3201079,10406405,24.0,2409
3201080,3201052,1.0,2410
3201080,10413192,600.0,2411
3201080,10406411,24.0,2412
3201081,3201053,1.0,2413
3201081,10413192,600.0,2414
3201081,10406404,24.0,2415
3201082,3201054,1.0,2416
3201082,10413192,600.0,2417
3201082,10406412,24.0,2418
1201045,1201036,1.0,2419
1201045,10413193,300.0,2420
1201045,10406411,12.0,2421
1201046,1201037,1.0,2422
1201046,10413193,300.0,2423
1201046,10406411,12.0,2424
1201097,1201095,1.0,2425
1201097,10413193,300.0,2426
1201097,10406411,12.0,2427
1201098,1201096,1.0,2428
1201098,10413193,300.0,2429
1201098,10406411,12.0,2430
2101052,2101033,1.0,2431
2101052,10413191,300.0,2432
2101052,10406406,12.0,2433
2101119,2101118,1.0,2434
2101119,10413191,300.0,2435
2101119,10406406,12.0,2436
2101053,2101034,1.0,2437
2101053,10413191,300.0,2438
2101053,10406406,12.0,2439
2102037,2102018,1.0,2440
2102037,10413194,300.0,2441
2102037,10406405,12.0,2442
2102091,2102090,1.0,2443
2102091,10413194,300.0,2444
2102091,10406405,12.0,2445
2102038,2102019,1.0,2446
2102038,10413194,300.0,2447
2102038,10406405,12.0,2448
2103037,2103017,1.0,2449
2103037,10413195,300.0,2450
2103037,10406412,12.0,2451
2103091,2103090,1.0,2452
2103091,10413195,300.0,2453
2103091,10406412,12.0,2454
2103038,2103018,1.0,2455
2103038,10413195,300.0,2456
2103038,10406412,12.0,2457
1101042,1101039,1.0,2458
1101042,10413230,1000.0,2459
1101042,10406490,20.0,2460
1102040,1102037,1.0,2461
1102040,10413230,1000.0,2462
1102040,10406490,20.0,2463
1104040,1104037,1.0,2464
1104040,10413230,1000.0,2465
1104040,10406490,20.0,2466
1103040,1103037,1.0,2467
1103040,10413230,1000.0,2468
1103040,10406490,20.0,2469
1107042,1107039,1.0,2470
1107042,10413230,1500.0,2471
1107042,10406489,30.0,2472
1303041,1303038,1.0,2473
1303041,10413230,1500.0,2474
1303041,10406489,30.0,2475
1304004,1304038,1.0,2476
1304004,10413230,1500.0,2477
1304004,10406489,30.0,2478
1305040,1305037,1.0,2479
1305040,10413230,1500.0,2480
1305040,10406489,30.0,2481
1307006,1307037,1.0,2482
1307006,10413230,1500.0,2483
1307006,10406489,30.0,2484
1301043,1301040,1.0,2485
1301043,10413230,1500.0,2486
1301043,10406489,30.0,2487
1306040,1306037,1.0,2488
1306040,10413230,1500.0,2489
1306040,10406489,30.0,2490
1302009,1302038,1.0,2491
1302009,10413230,1500.0,2492
1302009,10406489,30.0,2493
1105040,1105037,1.0,2494
1105040,10413230,750.0,2495
1105040,10406490,15.0,2496
3101076,3101088,1.0,2497
3101076,10413233,500.0,2498
3101076,10406494,10.0,2499
3101077,3101089,1.0,2500
3101077,10413233,500.0,2501
3101077,10406491,10.0,2502
3101102,3101090,1.0,2503
3101102,10413233,500.0,2504
3101102,10406489,10.0,2505
3101103,3101091,1.0,2506
3101103,10413233,500.0,2507
3101103,10406490,10.0,2508
3101104,3101092,1.0,2509
3101104,10413233,500.0,2510
3101104,10406492,10.0,2511
3101105,3101093,1.0,2512
3101105,10413233,500.0,2513
3101105,10406493,10.0,2514
3201068,3201077,1.0,2515
3201068,10413235,1000.0,2516
3201068,10406492,20.0,2517
3201069,3201078,1.0,2518
3201069,10413235,1000.0,2519
3201069,10406489,20.0,2520
3201070,3201079,1.0,2521
3201070,10413235,1000.0,2522
3201070,10406490,20.0,2523
3201087,3201080,1.0,2524
3201087,10413235,1000.0,2525
3201087,10406494,20.0,2526
3201088,3201081,1.0,2527
3201088,10413235,1000.0,2528
3201088,10406491,20.0,2529
3201089,3201082,1.0,2530
3201089,10413235,1000.0,2531
3201089,10406493,20.0,2532
1201021,1201045,1.0,2533
1201021,10413230,500.0,2534
1201021,10406493,10.0,2535
1201040,1201046,1.0,2536
1201040,10413230,500.0,2537
1201040,10406493,10.0,2538
1201052,1201097,1.0,2539
1201052,10413230,500.0,2540
1201052,10406493,10.0,2541
1201051,1201098,1.0,2542
1201051,10413230,500.0,2543
1201051,10406493,10.0,2544
2101007,2101052,1.0,2545
2101007,10413231,500.0,2546
2101007,10406492,10.0,2547
2101010,2101119,1.0,2548
2101010,10413231,500.0,2549
2101010,10406492,10.0,2550
2101008,2101053,1.0,2551
2101008,10413231,500.0,2552
2101008,10406492,10.0,2553
2102044,2102037,1.0,2554
2102044,10413232,500.0,2555
2102044,10406491,10.0,2556
2102045,2102091,1.0,2557
2102045,10413232,500.0,2558
2102045,10406491,10.0,2559
2102043,2102038,1.0,2560
2102043,10413232,500.0,2561
2102043,10406491,10.0,2562
2103043,2103037,1.0,2563
2103043,10413234,500.0,2564
2103043,10406494,10.0,2565
2103045,2103091,1.0,2566
2103045,10413234,500.0,2567
2103045,10406494,10.0,2568
2103044,2103038,1.0,2569
2103044,10413234,500.0,2570
2103044,10406494,10.0,2571
1302048,1302035,1.0,2572
1302048,10406413,90.0,2573
1302048,10204046,810.0,2574
1306047,1306009,1.0,2575
1306047,10406413,90.0,2576
1306047,10204046,810.0,2577
1301050,1301034,1.0,2578
1301050,10406413,90.0,2579
1301050,10204046,810.0,2580
1304048,1304035,1.0,2581
1304048,10406413,90.0,2582
1304048,10204046,810.0,2583
1305047,1305016,1.0,2584
1305047,10406413,90.0,2585
1305047,10204046,810.0,2586
1307047,1307016,1.0,2587
1307047,10406413,90.0,2588
1307047,10204046,810.0,2589
1303048,1303005,1.0,2590
1303048,10406413,90.0,2591
1303048,10204046,810.0,2592
1107049,1107034,1.0,2593
1107049,10406413,90.0,2594
1107049,10204046,810.0,2595
1104047,1104013,1.0,2596
1104047,10406413,60.0,2597
1104047,10204046,540.0,2598
1105047,1105018,1.0,2599
1105047,10406413,45.0,2600
1105047,10204046,405.0,2601
1201065,1201024,1.0,2602
1201065,10406413,30.0,2603
1201065,10204046,270.0,2604
1201101,1201099,1.0,2605
1201101,10406413,30.0,2606
1201101,10204046,270.0,2607
1201102,1201100,1.0,2608
1201102,10406413,30.0,2609
1201102,10204046,270.0,2610
1102047,1102009,1.0,2611
1102047,10406413,60.0,2612
1102047,10204046,540.0,2613
1101049,1101034,1.0,2614
1101049,10406413,60.0,2615
1101049,10204046,540.0,2616
1103047,1103007,1.0,2617
1103047,10406413,60.0,2618
1103047,10204046,540.0,2619
1201066,1201016,1.0,2620
1201066,10406413,30.0,2621
1201066,10204046,270.0,2622
1302049,1302048,1.0,2623
1302049,10406413,180.0,2624
1302049,10204046,1620.0,2625
1306048,1306047,1.0,2626
1306048,10406413,180.0,2627
1306048,10204046,1620.0,2628
1301051,1301050,1.0,2629
1301051,10406413,180.0,2630
1301051,10204046,1620.0,2631
1304049,1304048,1.0,2632
1304049,10406413,180.0,2633
1304049,10204046,1620.0,2634
1305048,1305047,1.0,2635
1305048,10406413,180.0,2636
1305048,10204046,1620.0,2637
1307048,1307047,1.0,2638
1307048,10406413,180.0,2639
1307048,10204046,1620.0,2640
1303049,1303048,1.0,2641
1303049,10406413,180.0,2642
1303049,10204046,1620.0,2643
1107050,1107049,1.0,2644
1107050,10406413,180.0,2645
1107050,10204046,1620.0,2646
1104048,1104047,1.0,2647
1104048,10406413,120.0,2648
1104048,10204046,1080.0,2649
1105048,1105047,1.0,2650
1105048,10406413,90.0,2651
1105048,10204046,810.0,2652
1201067,1201065,1.0,2653
1201067,10406413,60.0,2654
1201067,10204046,540.0,2655
1201103,1201101,1.0,2656
1201103,10406413,60.0,2657
1201103,10204046,540.0,2658
1201104,1201102,1.0,2659
1201104,10406413,60.0,2660
1201104,10204046,540.0,2661
1102048,1102047,1.0,2662
1102048,10406413,120.0,2663
1102048,10204046,1080.0,2664
1101050,1101049,1.0,2665
1101050,10406413,120.0,2666
1101050,10204046,1080.0,2667
1103048,1103047,1.0,2668
1103048,10406413,120.0,2669
1103048,10204046,1080.0,2670
1201068,1201066,1.0,2671
1201068,10406413,60.0,2672
1201068,10204046,540.0,2673
1302016,1302049,1.0,2674
1302016,10406495,150.0,2675
1302016,10204046,4050.0,2676
1306016,1306048,1.0,2677
1306016,10406495,150.0,2678
1306016,10204046,4050.0,2679
1301011,1301051,1.0,2680
1301011,10406495,150.0,2681
1301011,10204046,4050.0,2682
1304016,1304049,1.0,2683
1304016,10406495,150.0,2684
1304016,10204046,4050.0,2685
1305013,1305048,1.0,2686
1305013,10406495,150.0,2687
1305013,10204046,4050.0,2688
1307018,1307048,1.0,2689
1307018,10406495,150.0,2690
1307018,10204046,4050.0,2691
1303013,1303049,1.0,2692
1303013,10406495,150.0,2693
1303013,10204046,4050.0,2694
1107012,1107050,1.0,2695
1107012,10406495,150.0,2696
1107012,10204046,4050.0,2697
1104015,1104048,1.0,2698
1104015,10406495,100.0,2699
1104015,10204046,2700.0,2700
1105012,1105048,1.0,2701
1105012,10406495,75.0,2702
1105012,10204046,2025.0,2703
1201110,1201067,1.0,2704
1201110,10406495,50.0,2705
1201110,10204046,1350.0,2706
1201109,1201103,1.0,2707
1201109,10406495,50.0,2708
1201109,10204046,1350.0,2709
1201028,1201104,1.0,2710
1201028,10406495,50.0,2711
1201028,10204046,1350.0,2712
1102017,1102048,1.0,2713
1102017,10406495,100.0,2714
1102017,10204046,2700.0,2715
1101011,1101050,1.0,2716
1101011,10406495,100.0,2717
1101011,10204046,2700.0,2718
1103014,1103048,1.0,2719
1103014,10406495,100.0,2720
1103014,10204046,2700.0,2721
1201029,1201068,1.0,2722
1201029,10406495,50.0,2723
1201029,10204046,1350.0,2724
1302017,1302008,1.0,2725
1302017,10406495,150.0,2726
1302017,10204046,4050.0,2727
1306017,1306005,1.0,2728
1306017,10406495,150.0,2729
1306017,10204046,4050.0,2730
1301013,1301036,1.0,2731
1301013,10406495,150.0,2732
1301013,10204046,4050.0,2733
1304017,1304009,1.0,2734
1304017,10406495,150.0,2735
1304017,10204046,4050.0,2736
1305014,1305005,1.0,2737
1305014,10406495,150.0,2738
1305014,10204046,4050.0,2739
1307019,1307005,1.0,2740
1307019,10406495,150.0,2741
1307019,10204046,4050.0,2742
1303014,1303035,1.0,2743
1303014,10406495,150.0,2744
1303014,10204046,4050.0,2745
1107013,1107036,1.0,2746
1107013,10406495,150.0,2747
1107013,10204046,4050.0,2748
1104016,1104008,1.0,2749
1104016,10406495,100.0,2750
1104016,10204046,2700.0,2751
1105013,1105016,1.0,2752
1105013,10406495,75.0,2753
1105013,10204046,2025.0,2754
1201114,1201039,1.0,2755
1201114,10406495,50.0,2756
1201114,10204046,1350.0,2757
1201111,1201038,1.0,2758
1201111,10406495,50.0,2759
1201111,10204046,1350.0,2760
1201112,1201105,1.0,2761
1201112,10406495,50.0,2762
1201112,10204046,1350.0,2763
1102018,1102008,1.0,2764
1102018,10406495,100.0,2765
1102018,10204046,2700.0,2766
1101012,1101014,1.0,2767
1101012,10406495,100.0,2768
1101012,10204046,2700.0,2769
1103015,1103006,1.0,2770
1103015,10406495,100.0,2771
1103015,10204046,2700.0,2772
1201113,1201106,1.0,2773
1201113,10406495,50.0,2774
1201113,10204046,1350.0,2775
2101108,2101041,1.0,2776
2101108,10406414,30.0,2777
2101108,10204048,270.0,2778
2101126,2101120,1.0,2779
2101126,10406414,30.0,2780
2101126,10204048,270.0,2781
2101127,2101121,1.0,2782
2101127,10406414,30.0,2783
2101127,10204048,270.0,2784
2102057,2102022,1.0,2785
2102057,10406414,30.0,2786
2102057,10204048,270.0,2787
2102097,2102092,1.0,2788
2102097,10406414,30.0,2789
2102097,10204048,270.0,2790
2102098,2102093,1.0,2791
2102098,10406414,30.0,2792
2102098,10204048,270.0,2793
2103057,2103022,1.0,2794
2103057,10406414,30.0,2795
2103057,10204048,270.0,2796
2103097,2103092,1.0,2797
2103097,10406414,30.0,2798
2103097,10204048,270.0,2799
2103098,2103093,1.0,2800
2103098,10406414,30.0,2801
2103098,10204048,270.0,2802
2101111,2101108,1.0,2803
2101111,10406414,60.0,2804
2101111,10204048,540.0,2805
2101132,2101126,1.0,2806
2101132,10406414,60.0,2807
2101132,10204048,540.0,2808
2101133,2101127,1.0,2809
2101133,10406414,60.0,2810
2101133,10204048,540.0,2811
2102061,2102057,1.0,2812
2102061,10406414,60.0,2813
2102061,10204048,540.0,2814
2102102,2102097,1.0,2815
2102102,10406414,60.0,2816
2102102,10204048,540.0,2817
2102103,2102098,1.0,2818
2102103,10406414,60.0,2819
2102103,10204048,540.0,2820
2103061,2103057,1.0,2821
2103061,10406414,60.0,2822
2103061,10204048,540.0,2823
2103102,2103097,1.0,2824
2103102,10406414,60.0,2825
2103102,10204048,540.0,2826
2103103,2103098,1.0,2827
2103103,10406414,60.0,2828
2103103,10204048,540.0,2829
2101072,2101111,1.0,2830
2101072,10406496,50.0,2831
2101072,10204048,1350.0,2832
2101038,2101132,1.0,2833
2101038,10406496,50.0,2834
2101038,10204048,1350.0,2835
2101063,2101133,1.0,2836
2101063,10406496,50.0,2837
2101063,10204048,1350.0,2838
2102136,2102061,1.0,2839
2102136,10406496,50.0,2840
2102136,10204048,1350.0,2841
2102028,2102102,1.0,2842
2102028,10406496,50.0,2843
2102028,10204048,1350.0,2844
2102127,2102103,1.0,2845
2102127,10406496,50.0,2846
2102127,10204048,1350.0,2847
2103136,2103061,1.0,2848
2103136,10406496,50.0,2849
2103136,10204048,1350.0,2850
2103028,2103102,1.0,2851
2103028,10406496,50.0,2852
2103028,10204048,1350.0,2853
2103127,2103103,1.0,2854
2103127,10406496,50.0,2855
2103127,10204048,1350.0,2856
4101037,10801001,5.0,2857
4101037,10801002,1.0,2858
4101037,10801004,5.0,2859
4101035,10205035,1.0,2860
4101035,10401004,125.0,2861
4101035,10406868,250.0,2862
4101064,10205064,1.0,2863
4101064,10401007,125.0,2864
4101064,10406850,250.0,2865
4101019,10205019,1.0,2866
4101019,10401005,125.0,2867
4101019,10406809,250.0,2868
4101055,10205055,1.0,2869
4101055,10401006,125.0,2870
4101055,10406849,250.0,2871
4101051,10205051,1.0,2872
4101051,10401004,500.0,2873
4101051,10413050,250.0,2874
4101102,10205093,1.0,2875
4101102,10401007,500.0,2876
4101102,10406513,250.0,2877
4101038,10205038,1.0,2878
4101038,10401005,500.0,2879
4101038,10413049,250.0,2880
4101036,10205036,1.0,2881
4101036,10401006,500.0,2882
4101036,10406593,250.0,2883
4103014,10205195,1.0,2884
4103014,10401004,125.0,2885
4103014,10403011,250.0,2886
4103011,10205192,1.0,2887
4103011,10401007,125.0,2888
4103011,10406809,250.0,2889
4103012,10205193,1.0,2890
4103012,10401005,125.0,2891
4103012,10406891,250.0,2892
4103015,10205196,1.0,2893
4103015,10401006,125.0,2894
4103015,10406599,250.0,2895
4103018,10205199,1.0,2896
4103018,10401004,500.0,2897
4103018,10406513,250.0,2898
4103003,10205184,1.0,2899
4103003,10401007,500.0,2900
4103003,10413049,250.0,2901
4102037,10205180,1.0,2902
4102037,10401005,500.0,2903
4102037,10406818,250.0,2904
4103005,10205186,1.0,2905
4103005,10401006,500.0,2906
4103005,10413050,250.0,2907
4102030,10205173,1.0,2908
4102030,10401004,125.0,2909
4102030,10406891,250.0,2910
4102007,10205161,1.0,2911
4102007,10401007,125.0,2912
4102007,10403011,250.0,2913
4102001,10205155,1.0,2914
4102001,10401005,125.0,2915
4102001,10406850,250.0,2916
4102033,10205176,1.0,2917
4102033,10401006,125.0,2918
4102033,10406809,250.0,2919
4102032,10205175,1.0,2920
4102032,10401004,500.0,2921
4102032,10406801,250.0,2922
4102034,10205177,1.0,2923
4102034,10401007,500.0,2924
4102034,10406593,250.0,2925
4102035,10205178,1.0,2926
4102035,10401005,500.0,2927
4102035,10406848,250.0,2928
4102010,10205164,1.0,2929
4102010,10401006,500.0,2930
4102010,10413049,250.0,2931
4101029,10205029,1.0,2932
4101029,10401004,125.0,2933
4101029,10406850,250.0,2934
4101084,10205075,1.0,2935
4101084,10401007,125.0,2936
4101084,10406868,250.0,2937
4101085,10205076,1.0,2938
4101085,10401005,125.0,2939
4101085,10406839,250.0,2940
4101086,10205077,1.0,2941
4101086,10401006,125.0,2942
4101086,10406891,250.0,2943
4101034,10205034,1.0,2944
4101034,10401004,500.0,2945
4101034,10406593,250.0,2946
4101087,10205078,1.0,2947
4101087,10401007,500.0,2948
4101087,10406801,250.0,2949
4101088,10205079,1.0,2950
4101088,10401005,500.0,2951
4101088,10406858,250.0,2952
4101152,10205140,1.0,2953
4101152,10401006,500.0,2954
4101152,10406513,250.0,2955
4101017,10205017,1.0,2956
4101017,10401004,125.0,2957
4101017,10406839,250.0,2958
4101078,10205071,1.0,2959
4101078,10401007,125.0,2960
4101078,10406599,250.0,2961
4101023,10205023,1.0,2962
4101023,10401005,125.0,2963
4101023,10406849,250.0,2964
4101157,10205145,1.0,2965
4101157,10401006,125.0,2966
4101157,10406868,250.0,2967
