id,equip_id,job_id
4585,1302046,1610
4586,1302046,1611
4587,1302046,1612
4588,1302047,1600
4589,1302047,1610
4590,1302047,1611
4591,1302047,1612
4592,1302048,1600
4593,1302048,1610
4594,1302048,1611
4595,1302048,1612
4596,1302049,1600
4597,1302049,1610
4598,1302049,1611
4599,1302049,1612
4600,1302050,1600
4601,1302050,1610
4602,1302050,1611
4603,1302050,1612
4604,1302051,1600
4605,1302051,1610
4606,1302051,1611
4607,1302051,1612
4608,1302052,1600
4609,1302052,1610
4610,1302052,1611
4611,1302052,1612
4612,1302053,1600
4613,1302053,1610
4614,1302053,1611
4615,1302053,1612
4616,1302054,1600
4617,1302054,1610
4618,1302054,1611
4619,1302054,1612
4620,1302055,1600
4621,1302055,1610
4622,1302055,1611
4623,1302055,1612
4624,1302056,1600
4625,1302056,1610
4626,1302056,1611
4627,1302056,1612
4628,1302057,1600
4629,1302057,1610
4630,1302057,1611
4631,1302057,1612
4632,1302058,1600
4633,1302058,1610
4634,1302058,1611
4635,1302058,1612
4636,1302059,1600
4637,1302059,1610
4638,1302059,1611
4639,1302059,1612
4640,1302060,1600
4641,1302060,1610
4642,1302060,1611
4643,1302060,1612
4648,1302062,1600
4649,1302062,1610
4650,1302062,1611
4651,1302062,1612
4652,1302063,1600
4653,1302063,1610
4654,1302063,1611
4655,1302063,1612
4656,1302064,1600
4657,1302064,1610
4658,1302064,1611
4659,1302064,1612
4660,1302065,1600
4661,1302065,1610
4662,1302065,1611
4663,1302065,1612
4664,1302066,1600
4665,1302066,1610
4666,1302066,1611
4667,1302066,1612
4668,1302067,1600
4669,1302067,1610
4670,1302067,1611
4671,1302067,1612
4672,1302068,1600
4673,1302068,1610
4674,1302068,1611
4675,1302068,1612
4676,1302069,1600
4677,1302069,1610
4678,1302069,1611
4679,1302069,1612
4680,1302070,1600
4681,1302070,1610
4682,1302070,1611
4683,1302070,1612
4684,1302071,1600
4685,1302071,1610
4686,1302071,1611
4687,1302071,1612
4688,1302072,1600
4689,1302072,1610
4690,1302072,1611
4691,1302072,1612
4692,1302073,1600
4693,1302073,1610
4694,1302073,1611
4695,1302073,1612
4696,1302074,1600
4697,1302074,1610
4698,1302074,1611
4699,1302074,1612
4704,1302076,1600
4705,1302076,1610
4706,1302076,1611
4707,1302076,1612
4708,1302077,1600
4709,1302077,1610
4710,1302077,1611
4711,1302077,1612
4712,1302078,1600
4713,1302078,1610
4714,1302078,1611
4715,1302078,1612
4716,1302079,1600
4717,1302079,1610
4718,1302079,1611
4719,1302079,1612
4720,1302080,1600
4721,1302080,1610
4722,1302080,1611
4723,1302080,1612
4724,1302081,1600
4725,1302081,1610
4726,1302081,1611
4727,1302081,1612
4728,1302082,1600
4729,1302082,1610
4730,1302082,1611
4731,1302082,1612
4732,1302083,1600
4733,1302083,1610
4734,1302083,1611
4735,1302083,1612
4736,1302084,1600
4737,1302084,1610
4738,1302084,1611
4739,1302084,1612
4744,1302086,1600
4745,1302086,1610
4746,1302086,1611
4747,1302086,1612
4748,1302087,1600
4749,1302087,1610
4750,1302087,1611
4751,1302087,1612
4752,1302088,1600
4753,1302088,1610
4754,1302088,1611
4755,1302088,1612
4756,1302089,1600
4757,1302089,1610
4758,1302089,1611
4759,1302089,1612
4760,1302090,1600
4761,1302090,1610
4762,1302090,1611
4763,1302090,1612
4772,1303003,1100
4773,1303003,1110
4774,1303003,1111
4775,1303003,1112
4776,1303003,1120
4777,1303003,1121
4778,1303003,1122
4779,1303004,1100
4780,1303004,1110
4781,1303004,1111
4782,1303004,1112
4783,1303004,1120
4784,1303004,1121
4785,1303004,1122
4786,1303005,1100
4787,1303005,1110
4788,1303005,1111
4789,1303005,1112
4790,1303005,1120
4791,1303005,1121
4792,1303005,1122
4793,1303006,1100
4794,1303006,1110
4795,1303006,1111
4796,1303006,1112
4797,1303006,1120
4798,1303006,1121
4799,1303006,1122
4800,1303007,1100
4801,1303007,1110
4802,1303007,1111
4803,1303007,1112
4804,1303007,1120
4805,1303007,1121
4806,1303007,1122
4807,1303008,1100
4808,1303008,1110
4809,1303008,1111
4810,1303008,1112
4811,1303008,1120
4812,1303008,1121
4813,1303008,1122
4814,1303009,1100
4815,1303009,1110
4816,1303009,1111
4817,1303009,1112
4818,1303009,1120
4819,1303009,1121
4820,1303009,1122
4821,1303010,1100
4822,1303010,1110
4823,1303010,1111
4824,1303010,1112
4825,1303010,1120
4826,1303010,1121
4827,1303010,1122
4828,1303011,1100
4829,1303011,1110
4830,1303011,1111
4831,1303011,1112
4832,1303011,1120
4833,1303011,1121
4834,1303011,1122
4835,1303012,1100
4836,1303012,1110
4837,1303012,1111
4838,1303012,1112
4839,1303012,1120
4840,1303012,1121
4841,1303012,1122
4842,1303013,1100
4843,1303013,1110
4844,1303013,1111
4845,1303013,1112
4846,1303013,1120
4847,1303013,1121
4848,1303013,1122
4849,1303014,1100
4850,1303014,1110
4851,1303014,1111
4852,1303014,1112
4853,1303014,1120
4854,1303014,1121
4855,1303014,1122
4856,1303015,1100
4857,1303015,1110
4858,1303015,1111
4859,1303015,1112
4860,1303015,1120
4861,1303015,1121
4862,1303015,1122
4863,1303016,1100
4864,1303016,1110
4865,1303016,1111
4866,1303016,1112
4867,1303016,1120
4868,1303016,1121
4869,1303016,1122
4870,1303017,1100
4871,1303017,1110
4872,1303017,1111
4873,1303017,1112
4874,1303017,1120
4875,1303017,1121
4876,1303017,1122
4877,1303018,1100
4878,1303018,1110
4879,1303018,1111
4880,1303018,1112
4881,1303018,1120
4882,1303018,1121
4883,1303018,1122
4884,1303019,1100
4885,1303019,1110
4886,1303019,1111
4887,1303019,1112
4888,1303019,1120
4889,1303019,1121
4890,1303019,1122
4891,1303020,1100
4892,1303020,1110
4893,1303020,1111
4894,1303020,1112
4895,1303020,1120
4896,1303020,1121
4897,1303020,1122
4898,1303021,1100
4899,1303021,1110
4900,1303021,1111
4901,1303021,1112
4902,1303021,1120
4903,1303021,1121
4904,1303021,1122
4905,1303022,1100
4906,1303022,1110
4907,1303022,1111
4908,1303022,1112
4909,1303022,1120
4910,1303022,1121
4911,1303022,1122
4912,1303023,1100
4913,1303023,1110
4914,1303023,1111
4915,1303023,1112
4916,1303023,1120
4917,1303023,1121
4918,1303023,1122
4919,1303024,1100
4920,1303024,1110
4921,1303024,1111
4922,1303024,1112
4923,1303024,1120
4924,1303024,1121
4925,1303024,1122
4926,1303025,1100
4927,1303025,1110
4928,1303025,1111
4929,1303025,1112
4930,1303025,1120
4931,1303025,1121
4932,1303025,1122
4933,1303026,1100
4934,1303026,1110
4935,1303026,1111
4936,1303026,1112
4937,1303026,1120
4938,1303026,1121
4939,1303026,1122
4940,1303027,1100
4941,1303027,1110
4942,1303027,1111
4943,1303027,1112
4944,1303027,1120
4945,1303027,1121
4946,1303027,1122
4947,1303028,1100
4948,1303028,1110
4949,1303028,1111
4950,1303028,1112
4951,1303028,1120
4952,1303028,1121
4953,1303028,1122
4954,1303029,1100
4955,1303029,1110
4956,1303029,1111
4957,1303029,1112
4958,1303029,1120
4959,1303029,1121
4960,1303029,1122
4961,1303030,1100
4962,1303030,1110
4963,1303030,1111
4964,1303030,1112
4965,1303030,1120
4966,1303030,1121
4967,1303030,1122
4968,1303031,1100
4969,1303031,1110
4970,1303031,1111
4971,1303031,1112
4972,1303031,1120
4973,1303031,1121
4974,1303031,1122
4975,1303032,1100
4976,1303032,1110
4977,1303032,1111
4978,1303032,1112
4979,1303032,1120
4980,1303032,1121
4981,1303032,1122
4982,1303033,1100
4983,1303033,1110
4984,1303033,1111
4985,1303033,1112
4986,1303033,1120
4987,1303033,1121
4988,1303033,1122
4989,1303034,1100
4990,1303034,1110
4991,1303034,1111
4992,1303034,1112
4993,1303034,1120
4994,1303034,1121
4995,1303034,1122
4996,1303035,1100
4997,1303035,1110
4998,1303035,1111
4999,1303035,1112
5000,1303035,1120
5001,1303035,1121
5002,1303035,1122
5003,1303036,1100
5004,1303036,1110
5005,1303036,1111
5006,1303036,1112
5007,1303036,1120
5008,1303036,1121
5009,1303036,1122
5010,1303037,1100
5011,1303037,1110
5012,1303037,1111
5013,1303037,1112
5014,1303037,1120
5015,1303037,1121
5016,1303037,1122
5017,1303038,1100
5018,1303038,1110
5019,1303038,1111
5020,1303038,1112
5021,1303038,1120
5022,1303038,1121
5023,1303038,1122
5024,1303039,1100
5025,1303039,1110
5026,1303039,1111
5027,1303039,1112
5028,1303039,1120
5029,1303039,1121
5030,1303039,1122
5031,1303040,1100
5032,1303040,1110
5033,1303040,1111
5034,1303040,1112
5035,1303040,1120
5036,1303040,1121
5037,1303040,1122
5038,1303041,1100
5039,1303041,1110
5040,1303041,1111
5041,1303041,1112
5042,1303041,1120
5043,1303041,1121
5044,1303041,1122
5045,1303042,1100
5046,1303042,1110
5047,1303042,1111
5048,1303042,1112
5049,1303042,1120
5050,1303042,1121
5051,1303042,1122
5052,1303043,1100
5053,1303043,1110
5054,1303043,1111
5055,1303043,1112
5056,1303043,1120
5057,1303043,1121
5058,1303043,1122
5059,1303044,1100
5060,1303044,1110
5061,1303044,1111
5062,1303044,1112
5063,1303044,1120
5064,1303044,1121
5065,1303044,1122
5066,1303045,1100
5067,1303045,1110
5068,1303045,1111
5069,1303045,1112
5070,1303045,1120
5071,1303045,1121
5072,1303045,1122
5073,1303046,1100
5074,1303046,1110
5075,1303046,1111
5076,1303046,1112
5077,1303046,1120
5078,1303046,1121
5079,1303046,1122
5080,1303047,1100
5081,1303047,1110
5082,1303047,1111
5083,1303047,1112
5084,1303047,1120
5085,1303047,1121
5086,1303047,1122
5087,1303048,1100
5088,1303048,1110
5089,1303048,1111
5090,1303048,1112
5091,1303048,1120
5092,1303048,1121
5093,1303048,1122
5094,1303049,1100
5095,1303049,1110
5096,1303049,1111
5097,1303049,1112
5098,1303049,1120
5099,1303049,1121
5100,1303049,1122
5101,1303050,1100
5102,1303050,1110
5103,1303050,1111
5104,1303050,1112
5105,1303050,1120
5106,1303050,1121
5107,1303050,1122
5108,1303051,1100
5109,1303051,1110
5110,1303051,1111
5111,1303051,1112
5112,1303051,1120
5113,1303051,1121
5114,1303051,1122
5115,1303052,1100
5116,1303052,1110
5117,1303052,1111
5118,1303052,1112
5119,1303052,1120
5120,1303052,1121
5121,1303052,1122
5122,1303053,1100
5123,1303053,1110
5124,1303053,1111
5125,1303053,1112
5126,1303053,1120
5127,1303053,1121
5128,1303053,1122
5129,1303054,1100
5130,1303054,1110
5131,1303054,1111
5132,1303054,1112
5133,1303054,1120
5134,1303054,1121
5135,1303054,1122
5136,1303055,1100
5137,1303055,1110
5138,1303055,1111
5139,1303055,1112
5140,1303055,1120
5141,1303055,1121
5142,1303055,1122
5143,1303056,1100
5144,1303056,1110
5145,1303056,1111
5146,1303056,1112
5147,1303056,1120
5148,1303056,1121
5149,1303056,1122
5150,1303057,1100
5151,1303057,1110
5152,1303057,1111
5153,1303057,1112
5154,1303057,1120
5155,1303057,1121
5156,1303057,1122
5157,1303058,1100
5158,1303058,1110
5159,1303058,1111
5160,1303058,1112
5161,1303058,1120
5162,1303058,1121
5163,1303058,1122
5164,1303059,1100
5165,1303059,1110
5166,1303059,1111
5167,1303059,1112
5168,1303059,1120
5169,1303059,1121
5170,1303059,1122
5171,1303060,1100
5172,1303060,1110
5173,1303060,1111
5174,1303060,1112
5175,1303060,1120
5176,1303060,1121
5177,1303060,1122
5185,1303062,1100
5186,1303062,1110
5187,1303062,1111
5188,1303062,1112
5189,1303062,1120
5190,1303062,1121
5191,1303062,1122
5192,1303063,1100
5193,1303063,1110
5194,1303063,1111
5195,1303063,1112
5196,1303063,1120
5197,1303063,1121
5198,1303063,1122
5199,1303064,1100
5200,1303064,1110
5201,1303064,1111
5202,1303064,1112
5203,1303064,1120
5204,1303064,1121
5205,1303064,1122
5206,1303065,1100
5207,1303065,1110
5208,1303065,1111
5209,1303065,1112
5210,1303065,1120
5211,1303065,1121
5212,1303065,1122
5213,1303066,1100
5214,1303066,1110
5215,1303066,1111
5216,1303066,1112
5217,1303066,1120
5218,1303066,1121
5219,1303066,1122
5220,1303067,1100
5221,1303067,1110
5222,1303067,1111
5223,1303067,1112
5224,1303067,1120
5225,1303067,1121
5226,1303067,1122
5227,1303068,1100
5228,1303068,1110
5229,1303068,1111
5230,1303068,1112
5231,1303068,1120
5232,1303068,1121
5233,1303068,1122
5234,1303069,1100
5235,1303069,1110
5236,1303069,1111
5237,1303069,1112
5238,1303069,1120
5239,1303069,1121
5240,1303069,1122
5241,1303070,1100
5242,1303070,1110
5243,1303070,1111
5244,1303070,1112
5245,1303070,1120
5246,1303070,1121
5247,1303070,1122
5248,1303071,1100
5249,1303071,1110
5250,1303071,1111
5251,1303071,1112
5252,1303071,1120
5253,1303071,1121
5254,1303071,1122
5255,1303072,1100
5256,1303072,1110
5257,1303072,1111
5258,1303072,1112
5259,1303072,1120
5260,1303072,1121
5261,1303072,1122
5262,1303073,1100
5263,1303073,1110
5264,1303073,1111
5265,1303073,1112
5266,1303073,1120
5267,1303073,1121
5268,1303073,1122
5269,1303074,1100
5270,1303074,1110
5271,1303074,1111
5272,1303074,1112
5273,1303074,1120
5274,1303074,1121
5275,1303074,1122
5283,1303076,1100
5284,1303076,1110
5285,1303076,1111
5286,1303076,1112
5287,1303076,1120
5288,1303076,1121
5289,1303076,1122
5290,1303077,1100
5291,1303077,1110
5292,1303077,1111
5293,1303077,1112
5294,1303077,1120
5295,1303077,1121
5296,1303077,1122
5297,1303078,1100
5298,1303078,1110
5299,1303078,1111
5300,1303078,1112
5301,1303078,1120
5302,1303078,1121
5303,1303078,1122
5304,1303079,1100
5305,1303079,1110
5306,1303079,1111
5307,1303079,1112
5308,1303079,1120
5309,1303079,1121
5310,1303079,1122
5311,1303080,1100
5312,1303080,1110
5313,1303080,1111
5314,1303080,1112
5315,1303080,1120
5316,1303080,1121
5317,1303080,1122
5318,1303081,1100
5319,1303081,1110
5320,1303081,1111
5321,1303081,1112
5322,1303081,1120
5323,1303081,1121
5324,1303081,1122
5325,1303082,1100
5326,1303082,1110
5327,1303082,1111
5328,1303082,1112
5329,1303082,1120
5330,1303082,1121
5331,1303082,1122
5332,1303083,1100
5333,1303083,1110
5334,1303083,1111
5335,1303083,1112
5336,1303083,1120
5337,1303083,1121
5338,1303083,1122
5339,1303084,1100
5340,1303084,1110
5341,1303084,1111
5342,1303084,1112
5343,1303084,1120
5344,1303084,1121
5345,1303084,1122
5353,1303086,1100
5354,1303086,1110
5355,1303086,1111
5356,1303086,1112
5357,1303086,1120
5358,1303086,1121
5359,1303086,1122
5360,1303087,1100
5361,1303087,1110
5362,1303087,1111
5363,1303087,1112
5364,1303087,1120
5365,1303087,1121
5366,1303087,1122
5367,1303088,1100
5368,1303088,1110
5369,1303088,1111
5370,1303088,1112
5371,1303088,1120
5372,1303088,1121
5373,1303088,1122
5374,1303089,1100
5375,1303089,1110
5376,1303089,1111
5377,1303089,1112
5378,1303089,1120
5379,1303089,1121
5380,1303089,1122
5381,1303090,1100
5382,1303090,1110
5383,1303090,1111
5384,1303090,1112
5385,1303090,1120
5386,1303090,1121
5387,1303090,1122
5404,1304003,1400
5405,1304003,1410
5406,1304003,1411
5407,1304003,1412
5408,1304004,1400
5409,1304004,1410
5410,1304004,1411
5411,1304004,1412
5412,1304005,1400
5413,1304005,1410
5414,1304005,1411
5415,1304005,1412
5416,1304006,1400
5417,1304006,1410
5418,1304006,1411
5419,1304006,1412
5420,1304007,1400
5421,1304007,1410
5422,1304007,1411
5423,1304007,1412
5424,1304008,1400
5425,1304008,1410
5426,1304008,1411
5427,1304008,1412
5428,1304009,1400
5429,1304009,1410
5430,1304009,1411
5431,1304009,1412
5432,1304010,1400
5433,1304010,1410
5434,1304010,1411
5435,1304010,1412
5436,1304011,1400
5437,1304011,1410
5438,1304011,1411
5439,1304011,1412
5440,1304012,1400
5441,1304012,1410
5442,1304012,1411
5443,1304012,1412
5444,1304013,1400
5445,1304013,1410
5446,1304013,1411
5447,1304013,1412
5448,1304014,1400
5449,1304014,1410
5450,1304014,1411
5451,1304014,1412
5452,1304015,1400
5453,1304015,1410
5454,1304015,1411
5455,1304015,1412
5456,1304016,1400
5457,1304016,1410
5458,1304016,1411
5459,1304016,1412
5460,1304017,1400
5461,1304017,1410
5462,1304017,1411
5463,1304017,1412
5464,1304018,1400
5465,1304018,1410
5466,1304018,1411
5467,1304018,1412
5468,1304019,1400
5469,1304019,1410
5470,1304019,1411
5471,1304019,1412
5472,1304020,1400
5473,1304020,1410
5474,1304020,1411
5475,1304020,1412
5476,1304021,1400
5477,1304021,1410
5478,1304021,1411
5479,1304021,1412
5480,1304022,1400
5481,1304022,1410
5482,1304022,1411
5483,1304022,1412
5484,1304023,1400
5485,1304023,1410
5486,1304023,1411
5487,1304023,1412
5488,1304024,1400
5489,1304024,1410
5490,1304024,1411
5491,1304024,1412
5492,1304025,1400
5493,1304025,1410
5494,1304025,1411
5495,1304025,1412
5496,1304026,1400
5497,1304026,1410
5498,1304026,1411
5499,1304026,1412
5500,1304027,1400
5501,1304027,1410
5502,1304027,1411
5503,1304027,1412
5504,1304028,1400
5505,1304028,1410
5506,1304028,1411
5507,1304028,1412
5508,1304029,1400
5509,1304029,1410
5510,1304029,1411
5511,1304029,1412
5512,1304030,1400
5513,1304030,1410
5514,1304030,1411
5515,1304030,1412
5516,1304031,1400
5517,1304031,1410
5518,1304031,1411
5519,1304031,1412
5520,1304032,1400
5521,1304032,1410
5522,1304032,1411
5523,1304032,1412
5524,1304033,1400
5525,1304033,1410
5526,1304033,1411
5527,1304033,1412
5528,1304034,1400
5529,1304034,1410
5530,1304034,1411
5531,1304034,1412
5532,1304035,1400
5533,1304035,1410
5534,1304035,1411
5535,1304035,1412
5536,1304036,1400
5537,1304036,1410
5538,1304036,1411
5539,1304036,1412
5540,1304037,1400
5541,1304037,1410
5542,1304037,1411
5543,1304037,1412
5544,1304038,1400
5545,1304038,1410
5546,1304038,1411
5547,1304038,1412
5548,1304039,1400
5549,1304039,1410
5550,1304039,1411
5551,1304039,1412
5552,1304040,1400
5553,1304040,1410
5554,1304040,1411
5555,1304040,1412
5556,1304041,1400
5557,1304041,1410
5558,1304041,1411
5559,1304041,1412
5560,1304042,1400
5561,1304042,1410
5562,1304042,1411
5563,1304042,1412
5564,1304043,1400
5565,1304043,1410
5566,1304043,1411
5567,1304043,1412
5568,1304044,1400
5569,1304044,1410
5570,1304044,1411
5571,1304044,1412
5572,1304045,1400
5573,1304045,1410
5574,1304045,1411
5575,1304045,1412
5576,1304046,1400
5577,1304046,1410
5578,1304046,1411
5579,1304046,1412
5580,1304047,1400
5581,1304047,1410
5582,1304047,1411
5583,1304047,1412
5584,1304048,1400
5585,1304048,1410
5586,1304048,1411
5587,1304048,1412
5588,1304049,1400
5589,1304049,1410
5590,1304049,1411
5591,1304049,1412
5592,1304050,1400
5593,1304050,1410
5594,1304050,1411
5595,1304050,1412
5596,1304051,1400
5597,1304051,1410
5598,1304051,1411
5599,1304051,1412
5600,1304052,1400
5601,1304052,1410
5602,1304052,1411
5603,1304052,1412
5604,1304053,1400
5605,1304053,1410
5606,1304053,1411
5607,1304053,1412
5608,1304054,1400
5609,1304054,1410
5610,1304054,1411
5611,1304054,1412
5612,1304055,1400
5613,1304055,1410
5614,1304055,1411
5615,1304055,1412
5616,1304056,1400
5617,1304056,1410
5618,1304056,1411
5619,1304056,1412
5620,1304057,1400
5621,1304057,1410
5622,1304057,1411
5623,1304057,1412
5624,1304058,1400
5625,1304058,1410
5626,1304058,1411
5627,1304058,1412
5628,1304059,1400
5629,1304059,1410
5630,1304059,1411
5631,1304059,1412
5632,1304060,1400
5633,1304060,1410
5634,1304060,1411
5635,1304060,1412
5640,1304062,1400
5641,1304062,1410
5642,1304062,1411
5643,1304062,1412
5644,1304063,1400
5645,1304063,1410
5646,1304063,1411
5647,1304063,1412
5648,1304064,1400
5649,1304064,1410
5650,1304064,1411
5651,1304064,1412
5652,1304065,1400
5653,1304065,1410
5654,1304065,1411
5655,1304065,1412
5656,1304066,1400
5657,1304066,1410
5658,1304066,1411
5659,1304066,1412
5660,1304067,1400
5661,1304067,1410
5662,1304067,1411
5663,1304067,1412
5664,1304068,1400
5665,1304068,1410
5666,1304068,1411
5667,1304068,1412
5668,1304069,1400
5669,1304069,1410
5670,1304069,1411
5671,1304069,1412
5672,1304070,1400
5673,1304070,1410
5674,1304070,1411
5675,1304070,1412
5676,1304071,1400
5677,1304071,1410
5678,1304071,1411
5679,1304071,1412
5680,1304072,1400
5681,1304072,1410
5682,1304072,1411
5683,1304072,1412
5684,1304073,1400
5685,1304073,1410
5686,1304073,1411
5687,1304073,1412
5688,1304074,1400
5689,1304074,1410
5690,1304074,1411
5691,1304074,1412
5696,1304076,1400
5697,1304076,1410
5698,1304076,1411
5699,1304076,1412
5700,1304077,1400
5701,1304077,1410
5702,1304077,1411
5703,1304077,1412
5704,1304078,1400
5705,1304078,1410
5706,1304078,1411
5707,1304078,1412
5708,1304079,1400
5709,1304079,1410
5710,1304079,1411
5711,1304079,1412
5712,1304080,1400
5713,1304080,1410
5714,1304080,1411
5715,1304080,1412
5716,1304081,1400
5717,1304081,1410
5718,1304081,1411
5719,1304081,1412
5720,1304082,1400
5721,1304082,1410
5722,1304082,1411
5723,1304082,1412
5724,1304083,1400
5725,1304083,1410
5726,1304083,1411
5727,1304083,1412
5728,1304084,1400
5729,1304084,1410
5730,1304084,1411
5731,1304084,1412
5736,1304086,1400
5737,1304086,1410
5738,1304086,1411
5739,1304086,1412
5740,1304087,1400
5741,1304087,1410
5742,1304087,1411
5743,1304087,1412
5744,1304088,1400
5745,1304088,1410
5746,1304088,1411
5747,1304088,1412
5748,1304089,1400
5749,1304089,1410
5750,1304089,1411
5751,1304089,1412
5752,1304090,1400
5753,1304090,1410
5754,1304090,1411
5755,1304090,1412
5764,1305002,1500
5765,1305002,1510
5766,1305002,1511
5767,1305002,1512
5768,1305003,1500
5769,1305003,1510
5770,1305003,1511
5771,1305003,1512
5772,1305004,1500
5773,1305004,1510
5774,1305004,1511
5775,1305004,1512
5776,1305005,1500
5777,1305005,1510
5778,1305005,1511
5779,1305005,1512
5780,1305006,1500
5781,1305006,1510
5782,1305006,1511
5783,1305006,1512
5784,1305007,1500
5785,1305007,1510
5786,1305007,1511
5787,1305007,1512
5788,1305008,1500
5789,1305008,1510
5790,1305008,1511
5791,1305008,1512
5792,1305009,1500
5793,1305009,1510
5794,1305009,1511
5795,1305009,1512
5796,1305010,1500
5797,1305010,1510
5798,1305010,1511
5799,1305010,1512
5800,1305011,1500
5801,1305011,1510
5802,1305011,1511
5803,1305011,1512
5804,1305012,1500
5805,1305012,1510
5806,1305012,1511
5807,1305012,1512
5808,1305013,1500
5809,1305013,1510
5810,1305013,1511
5811,1305013,1512
5812,1305014,1500
5813,1305014,1510
5814,1305014,1511
5815,1305014,1512
5816,1305015,1500
5817,1305015,1510
5818,1305015,1511
5819,1305015,1512
5820,1305016,1500
5821,1305016,1510
5822,1305016,1511
5823,1305016,1512
5824,1305017,1500
5825,1305017,1510
5826,1305017,1511
5827,1305017,1512
5828,1305018,1500
5829,1305018,1510
5830,1305018,1511
5831,1305018,1512
5832,1305019,1500
5833,1305019,1510
5834,1305019,1511
5835,1305019,1512
5836,1305020,1500
5837,1305020,1510
5838,1305020,1511
5839,1305020,1512
5840,1305021,1500
5841,1305021,1510
5842,1305021,1511
5843,1305021,1512
5844,1305022,1500
5845,1305022,1510
5846,1305022,1511
5847,1305022,1512
5848,1305023,1500
5849,1305023,1510
5850,1305023,1511
5851,1305023,1512
5852,1305024,1500
5853,1305024,1510
5854,1305024,1511
5855,1305024,1512
5856,1305025,1500
5857,1305025,1510
5858,1305025,1511
5859,1305025,1512
5860,1305026,1500
5861,1305026,1510
5862,1305026,1511
5863,1305026,1512
5864,1305027,1500
5865,1305027,1510
5866,1305027,1511
5867,1305027,1512
5868,1305028,1500
5869,1305028,1510
5870,1305028,1511
5871,1305028,1512
5872,1305029,1500
5873,1305029,1510
5874,1305029,1511
5875,1305029,1512
5876,1305030,1500
5877,1305030,1510
5878,1305030,1511
5879,1305030,1512
5880,1305031,1500
5881,1305031,1510
5882,1305031,1511
5883,1305031,1512
5884,1305032,1500
5885,1305032,1510
5886,1305032,1511
5887,1305032,1512
5888,1305033,1500
5889,1305033,1510
5890,1305033,1511
5891,1305033,1512
5892,1305034,1500
5893,1305034,1510
5894,1305034,1511
5895,1305034,1512
5896,1305035,1500
5897,1305035,1510
5898,1305035,1511
5899,1305035,1512
5900,1305036,1500
5901,1305036,1510
5902,1305036,1511
5903,1305036,1512
5904,1305037,1500
5905,1305037,1510
5906,1305037,1511
5907,1305037,1512
5908,1305038,1500
5909,1305038,1510
5910,1305038,1511
5911,1305038,1512
5912,1305039,1500
5913,1305039,1510
5914,1305039,1511
5915,1305039,1512
5916,1305040,1500
5917,1305040,1510
5918,1305040,1511
5919,1305040,1512
5920,1305041,1500
5921,1305041,1510
5922,1305041,1511
5923,1305041,1512
5924,1305042,1500
5925,1305042,1510
5926,1305042,1511
5927,1305042,1512
5928,1305043,1500
5929,1305043,1510
5930,1305043,1511
5931,1305043,1512
5932,1305044,1500
5933,1305044,1510
5934,1305044,1511
5935,1305044,1512
5936,1305045,1500
5937,1305045,1510
5938,1305045,1511
5939,1305045,1512
5940,1305046,1500
5941,1305046,1510
5942,1305046,1511
5943,1305046,1512
5944,1305047,1500
5945,1305047,1510
5946,1305047,1511
5947,1305047,1512
5948,1305048,1500
5949,1305048,1510
5950,1305048,1511
5951,1305048,1512
5952,1305049,1500
5953,1305049,1510
5954,1305049,1511
5955,1305049,1512
5956,1305050,1500
5957,1305050,1510
5958,1305050,1511
5959,1305050,1512
5960,1305051,1500
5961,1305051,1510
5962,1305051,1511
5963,1305051,1512
5964,1305052,1500
5965,1305052,1510
5966,1305052,1511
5967,1305052,1512
5968,1305053,1500
5969,1305053,1510
5970,1305053,1511
5971,1305053,1512
5972,1305054,1500
5973,1305054,1510
5974,1305054,1511
5975,1305054,1512
5976,1305055,1500
5977,1305055,1510
5978,1305055,1511
5979,1305055,1512
5980,1305056,1500
5981,1305056,1510
5982,1305056,1511
5983,1305056,1512
5984,1305057,1500
5985,1305057,1510
5986,1305057,1511
5987,1305057,1512
5988,1305058,1500
5989,1305058,1510
5990,1305058,1511
5991,1305058,1512
5992,1305059,1500
5993,1305059,1510
5994,1305059,1511
5995,1305059,1512
6000,1305061,1500
6001,1305061,1510
6002,1305061,1511
6003,1305061,1512
6004,1305062,1500
6005,1305062,1510
6006,1305062,1511
6007,1305062,1512
6008,1305063,1500
6009,1305063,1510
6010,1305063,1511
6011,1305063,1512
6012,1305064,1500
6013,1305064,1510
6014,1305064,1511
6015,1305064,1512
6016,1305065,1500
6017,1305065,1510
6018,1305065,1511
6019,1305065,1512
6020,1305066,1500
6021,1305066,1510
6022,1305066,1511
6023,1305066,1512
6024,1305067,1500
6025,1305067,1510
6026,1305067,1511
6027,1305067,1512
6028,1305068,1500
6029,1305068,1510
6030,1305068,1511
6031,1305068,1512
6032,1305069,1500
6033,1305069,1510
6034,1305069,1511
6035,1305069,1512
6036,1305070,1500
6037,1305070,1510
6038,1305070,1511
6039,1305070,1512
6040,1305071,1500
6041,1305071,1510
6042,1305071,1511
6043,1305071,1512
6044,1305072,1500
6045,1305072,1510
6046,1305072,1511
6047,1305072,1512
6048,1305073,1500
6049,1305073,1510
6050,1305073,1511
6051,1305073,1512
6056,1305075,1500
6057,1305075,1510
6058,1305075,1511
6059,1305075,1512
6060,1305076,1500
6061,1305076,1510
6062,1305076,1511
6063,1305076,1512
6064,1305077,1500
6065,1305077,1510
6066,1305077,1511
6067,1305077,1512
