id,name,description,type,static_id,res_id,init_holes,max_holes,min_level_limit,prop_level,quality,refine_id,sell_price,is_all_job,wardrobe_value,improved_level,decomposition_id,suit_id
1304066,chakram iv,A katar with a rare design that symbolizes reincarnation.,Weapon - Katar,1304013.0,1304013.0,3.0,3.0,70.0,110.0,1.0,10508.0,,,,4.0,74.0,5020.0
1304067,jamadhar iii,A specially made katar with multiple blades for fearsome offensive power.,Weapon - Katar,1304003.0,1304003.0,3.0,3.0,80.0,110.0,1.0,10608.0,,,,3.0,74.0,2060.0
1304068,thorn katar ii,A katar made in the shape of thorns. It leaves behind wounds that are not easily healed.,Weapon - Katar,1304041.0,1304041.0,3.0,3.0,90.0,110.0,1.0,10608.0,,,,2.0,74.0,2070.0
1304074,osiris's katar,Osiris's Katar,Weapon - Katar,1304074.0,1304074.0,3.0,3.0,120.0,120.0,2.0,20108.0,,,,0.0,85.0,110.0
1304077,specialty jur ix,"A katar with an increased number of sockets. It is very difficult to use, so you may end up hurting yourself.",Weapon - Katar,,1304014.0,3.0,3.0,25.0,120.0,1.0,10108.0,,,,9.0,65.0,1020.0
1304078,fighter's jur viii,A katar loved by fighters because it provides so much bang for their buck.,Weapon - Katar,,1304014.0,3.0,3.0,40.0,120.0,1.0,10208.0,,,,8.0,65.0,2020.0
1304079,krishna vii,A katar decorated with black light that might be difficult to swing.,Weapon - Katar,,1304011.0,3.0,3.0,50.0,120.0,1.0,10308.0,,,,7.0,65.0,3020.0
1304080,loki's nail vi,A dual-bladed katar designed to kill enemies slowly by leaving wounds that cannot be sutured.,Weapon - Katar,1304015.0,1304015.0,3.0,3.0,60.0,120.0,1.0,10408.0,,,,6.0,65.0,4020.0
1304081,chakram v,A katar with a rare design that symbolizes reincarnation.,Weapon - Katar,1304013.0,1304013.0,3.0,3.0,70.0,120.0,1.0,10508.0,,,,5.0,65.0,5020.0
1304082,jamadhar iv,A specially made katar with multiple blades for fearsome offensive power.,Weapon - Katar,1304003.0,1304003.0,3.0,3.0,80.0,120.0,1.0,10608.0,,,,4.0,65.0,2060.0
1304083,thorn katar iii,A katar made in the shape of thorns. It leaves behind wounds that are not easily healed.,Weapon - Katar,1304041.0,1304041.0,3.0,3.0,90.0,120.0,1.0,10608.0,,,,3.0,65.0,2070.0
1305002,composite longbow,A bow made of a mixture of materials that deals heavy damage.,Weapon - Longbow,1305002.0,,3.0,3.0,25.0,30.0,1.0,10110.0,,,,0.0,3.0,1020.0
1305003,great longbow,A giant bow that looks difficult to use.,Weapon - Longbow,1305003.0,1305003.0,3.0,3.0,50.0,50.0,1.0,10310.0,,,,0.0,9.0,3020.0
1305004,double bound longbow,"A slim, smooth bow specially designed for inflicting double attacks.",Weapon - Longbow,1305004.0,1305004.0,3.0,3.0,70.0,70.0,1.0,10510.0,,,,0.0,14.0,5020.0
1305006,composite longbow vi,A bow made of a mixture of materials that deals heavy damage.,Weapon - Longbow,1305002.0,,3.0,3.0,25.0,90.0,1.0,10110.0,,,,6.0,59.0,1020.0
1305007,sergeant's longbow v,A longbow used by imperial sergeants.,Weapon - Longbow,1305035.0,,3.0,3.0,40.0,90.0,1.0,10210.0,,,,5.0,59.0,2020.0
1305008,great longbow iv,A giant bow that looks difficult to use.,Weapon - Longbow,1305003.0,1305003.0,3.0,3.0,50.0,90.0,1.0,10310.0,,,,4.0,59.0,3020.0
1305009,cross longbow iii,A cross-shaped bow with a special mechanism that rapidly shoots powerful bolts.,Weapon - Longbow,1305017.0,1305017.0,3.0,3.0,60.0,90.0,1.0,10410.0,,,,3.0,59.0,4020.0
1305010,double bound longbow ii,"A slim, smooth bow specially designed for inflicting double attacks.",Weapon - Longbow,1305004.0,1305004.0,3.0,3.0,70.0,90.0,1.0,10510.0,,,,2.0,59.0,5020.0
1305011,luna longbow i,A bow made from moonstone and has a blade that allows its user to block and counter enemy attacks. Unfortunately it is quite heavy.,Weapon - Longbow,1305012.0,1305012.0,3.0,3.0,80.0,90.0,1.0,10610.0,,,,1.0,59.0,2060.0
1305012,luna longbow,A bow made from moonstone and has a blade that allows its user to block and counter enemy attacks. Unfortunately it is quite heavy.,Weapon - Longbow,1305012.0,1305012.0,3.0,3.0,80.0,80.0,1.0,10610.0,,,,0.0,17.0,2060.0
1305017,cross longbow,A cross-shaped bow with a special mechanism that rapidly shoots powerful bolts.,Weapon - Longbow,1305017.0,1305017.0,3.0,3.0,60.0,60.0,1.0,10410.0,,,,0.0,12.0,4020.0
1305018,marquis' longbow,"The standard weapon that symbolizes the Marquis identity. It represents not only the noble bloodline of the user, but also his or her mastery of archery.",Weapon - Longbow,1305018.0,1305018.0,3.0,3.0,100.0,100.0,2.0,20110.0,,,,0.0,66.0,108.0
1305023,luna longbow ii,A bow made from moonstone and has a blade that allows its user to block and counter enemy attacks. Unfortunately it is quite heavy.,Weapon - Longbow,1305012.0,1305012.0,3.0,3.0,80.0,100.0,1.0,10610.0,,,,2.0,64.0,2060.0
1305024,great longbow v,A giant bow that looks difficult to use.,Weapon - Longbow,1305003.0,1305003.0,3.0,3.0,50.0,100.0,1.0,10310.0,,,,5.0,64.0,3020.0
1305025,sergeant's longbow vi,A longbow used by imperial sergeants.,Weapon - Longbow,1305035.0,,3.0,3.0,40.0,100.0,1.0,10210.0,,,,6.0,64.0,2020.0
1305026,secret whisper longbow i,"A bow protected with special runes. If one can use it properly, even shooting a willow leaf from a hundred paces is possible.",Weapon - Longbow,1305041.0,1305041.0,3.0,3.0,90.0,100.0,1.0,10610.0,,,,1.0,64.0,2070.0
1305027,composite longbow vii,A bow made of a mixture of materials that deals heavy damage.,Weapon - Longbow,,,3.0,3.0,25.0,100.0,1.0,10110.0,,,,7.0,64.0,1020.0
1305028,cross longbow iv,A cross-shaped bow with a special mechanism that rapidly shoots powerful bolts.,Weapon - Longbow,1305017.0,1305017.0,3.0,3.0,60.0,100.0,1.0,10410.0,,,,4.0,64.0,4020.0
1305029,double bound longbow iii,"A slim, smooth bow specially designed for inflicting double attacks.",Weapon - Longbow,1305004.0,1305004.0,3.0,3.0,70.0,100.0,1.0,10510.0,,,,3.0,64.0,5020.0
1305031,adventurer's longbow,A bow favored by those who love to adventure. It offers just enough attack power to deal with basic monsters.,Weapon - Longbow,1305031.0,1305031.0,3.0,3.0,30.0,30.0,2.0,20110.0,,,,0.0,8.0,101.0
1305032,veteran's longbow,A bow that can only be used by masters of the highest proficiency. Extremely deadly in the right hands.,Weapon - Longbow,1305032.0,1305032.0,3.0,3.0,40.0,40.0,2.0,20110.0,,,,0.0,11.0,102.0
1305033,glorious longbow,A bow that can only be used by warriors who have won glory. Those who carry it will feel great honor.,Weapon - Longbow,1305033.0,1305033.0,3.0,3.0,50.0,50.0,2.0,20110.0,,,,0.0,15.0,103.0
1305034,royal longbow,A bow conferred to warriors by the royal family. Those who carry it will feel the highest honor.,Weapon - Longbow,1305034.0,1305034.0,3.0,3.0,70.0,70.0,2.0,20110.0,,,,0.0,27.0,105.0
1305035,sergeant's longbow,A longbow used by imperial sergeants.,Weapon - Longbow,1305035.0,,3.0,3.0,40.0,40.0,1.0,10210.0,,,,0.0,6.0,2020.0
1305036,imperial guard's longbow,A longbow used by the Imperial Guard.,Weapon - Longbow,1305036.0,1305036.0,3.0,3.0,60.0,60.0,2.0,20110.0,,,,0.0,16.0,104.0
1305037,lord's longbow,A longbow used by the lord of a kingdom.,Weapon - Longbow,1305037.0,1305037.0,3.0,3.0,80.0,80.0,2.0,20110.0,,,,0.0,29.0,106.0
1305038,composite longbow i,A bow made of a mixture of materials that deals heavy damage.,Weapon - Longbow,1305002.0,,3.0,3.0,25.0,40.0,1.0,10110.0,,,,1.0,6.0,1020.0
1305039,composite longbow ii,A bow made of a mixture of materials that deals heavy damage.,Weapon - Longbow,1305002.0,,3.0,3.0,25.0,50.0,1.0,10110.0,,,,2.0,9.0,1020.0
1305040,viscount longbow,A bow passed down from generation to generation by the viscount of a kingdom.,Weapon - Longbow,1305040.0,1305040.0,3.0,3.0,90.0,90.0,2.0,20110.0,,,,0.0,56.0,107.0
1305041,secret whisper longbow,"A bow protected with special runes. If one can use it properly, even shooting a willow leaf from a hundred paces is possible.",Weapon - Longbow,1305041.0,1305041.0,3.0,3.0,90.0,90.0,1.0,10610.0,,,,0.0,59.0,2070.0
1305042,great longbow i,A giant bow that looks difficult to use.,Weapon - Longbow,1305003.0,1305003.0,3.0,3.0,50.0,60.0,1.0,10310.0,,,,1.0,12.0,3020.0
1305044,cross longbow i,A cross-shaped bow with a special mechanism that rapidly shoots powerful bolts.,Weapon - Longbow,1305017.0,1305017.0,3.0,3.0,60.0,70.0,1.0,10410.0,,,,1.0,14.0,4020.0
1305045,cross longbow ii,A cross-shaped bow with a special mechanism that rapidly shoots powerful bolts.,Weapon - Longbow,1305017.0,1305017.0,3.0,3.0,60.0,80.0,1.0,10410.0,,,,2.0,17.0,4020.0
1305046,double bound longbow i,"A slim, smooth bow specially designed for inflicting double attacks.",Weapon - Longbow,1305004.0,1305004.0,3.0,3.0,70.0,80.0,1.0,10510.0,,,,1.0,17.0,5020.0
1305049,composite longbow iii,A bow made of a mixture of materials that deals heavy damage.,Weapon - Longbow,1305002.0,,3.0,3.0,25.0,60.0,1.0,10110.0,,,,3.0,12.0,1020.0
1305050,composite longbow iv,A bow made of a mixture of materials that deals heavy damage.,Weapon - Longbow,1305002.0,,3.0,3.0,25.0,70.0,1.0,10110.0,,,,4.0,14.0,1020.0
1305051,composite longbow v,A bow made of a mixture of materials that deals heavy damage.,Weapon - Longbow,1305002.0,,3.0,3.0,25.0,80.0,1.0,10110.0,,,,5.0,17.0,1020.0
1305052,sergeant's longbow i,A longbow used by imperial sergeants.,Weapon - Longbow,1305035.0,,3.0,3.0,40.0,50.0,1.0,10210.0,,,,1.0,9.0,2020.0
1305053,sergeant's longbow ii,A longbow used by imperial sergeants.,Weapon - Longbow,1305035.0,,3.0,3.0,40.0,60.0,1.0,10210.0,,,,2.0,12.0,2020.0
1305054,sergeant's longbow iii,A longbow used by imperial sergeants.,Weapon - Longbow,1305035.0,,3.0,3.0,40.0,70.0,1.0,10210.0,,,,3.0,14.0,2020.0
1305055,sergeant's longbow iv,A longbow used by imperial sergeants.,Weapon - Longbow,1305035.0,,3.0,3.0,40.0,80.0,1.0,10210.0,,,,4.0,17.0,2020.0
1305056,great longbow ii,A giant bow that looks difficult to use.,Weapon - Longbow,1305003.0,1305003.0,3.0,3.0,50.0,70.0,1.0,10310.0,,,,2.0,14.0,3020.0
1305057,great longbow iii,A giant bow that looks difficult to use.,Weapon - Longbow,1305003.0,1305003.0,3.0,3.0,50.0,80.0,1.0,10310.0,,,,3.0,17.0,3020.0
1305059,duke's longbow,A two-handed rod passed down from generation to generation by the duke of a kingdom.,Weapon - Longbow,1305059.0,1305059.0,3.0,3.0,110.0,110.0,2.0,20110.0,,,,0.0,77.0,109.0
1305061,composite longbow viii,A bow made of a mixture of materials that deals heavy damage.,Weapon - Longbow,,,3.0,3.0,25.0,110.0,1.0,10110.0,,,,8.0,74.0,1020.0
1305062,sergeant's longbow vii,A longbow used by imperial sergeants.,Weapon - Longbow,,,3.0,3.0,40.0,110.0,1.0,10210.0,,,,7.0,74.0,2020.0
1305063,great longbow vi,A giant bow that looks difficult to use.,Weapon - Longbow,1305003.0,1305003.0,3.0,3.0,50.0,110.0,1.0,10310.0,,,,6.0,74.0,3020.0
1305064,cross longbow v,A cross-shaped bow with a special mechanism that rapidly shoots powerful bolts.,Weapon - Longbow,1305017.0,1305017.0,3.0,3.0,60.0,110.0,1.0,10410.0,,,,5.0,74.0,4020.0
1305065,double bound longbow iv,"A slim, smooth bow specially designed for inflicting double attacks.",Weapon - Longbow,1305004.0,1305004.0,3.0,3.0,70.0,110.0,1.0,10510.0,,,,4.0,74.0,5020.0
1305066,luna longbow iii,A bow made from moonstone and has a blade that allows its user to block and counter enemy attacks. Unfortunately it is quite heavy.,Weapon - Longbow,1305012.0,1305012.0,3.0,3.0,80.0,110.0,1.0,10610.0,,,,3.0,74.0,2060.0
1305067,secret whisper longbow ii,"A bow protected with special runes. If one can use it properly, even shooting a willow leaf from a hundred paces is possible.",Weapon - Longbow,1305041.0,1305041.0,3.0,3.0,90.0,110.0,1.0,10610.0,,,,2.0,74.0,2070.0
1305073,osiris's longbow,Osiris's Longbow,Weapon - Longbow,1305073.0,1305073.0,3.0,3.0,120.0,120.0,2.0,20110.0,,,,0.0,85.0,110.0
1305076,composite longbow ix,A bow made of a mixture of materials that deals heavy damage.,Weapon - Longbow,,,3.0,3.0,25.0,120.0,1.0,10110.0,,,,9.0,65.0,1020.0
1305077,sergeant's longbow viii,A longbow used by imperial sergeants.,Weapon - Longbow,,,3.0,3.0,40.0,120.0,1.0,10210.0,,,,8.0,65.0,2020.0
1305078,great longbow vii,A giant bow that looks difficult to use.,Weapon - Longbow,,1305003.0,3.0,3.0,50.0,120.0,1.0,10310.0,,,,7.0,65.0,3020.0
1305079,cross longbow vi,A cross-shaped bow with a special mechanism that rapidly shoots powerful bolts.,Weapon - Longbow,1305017.0,1305017.0,3.0,3.0,60.0,120.0,1.0,10410.0,,,,6.0,65.0,4020.0
1305080,double bound longbow v,"A slim, smooth bow specially designed for inflicting double attacks.",Weapon - Longbow,1305004.0,1305004.0,3.0,3.0,70.0,120.0,1.0,10510.0,,,,5.0,65.0,5020.0
1305081,luna longbow iv,A bow made from moonstone and has a blade that allows its user to block and counter enemy attacks. Unfortunately it is quite heavy.,Weapon - Longbow,1305012.0,1305012.0,3.0,3.0,80.0,120.0,1.0,10610.0,,,,4.0,65.0,2060.0
1305082,secret whisper longbow iii,"A bow protected with special runes. If one can use it properly, even shooting a willow leaf from a hundred paces is possible.",Weapon - Longbow,1305041.0,1305041.0,3.0,3.0,90.0,120.0,1.0,10610.0,,,,3.0,65.0,2070.0
1306003,soul staff,A two-handed staff that amplifies magic power.,Weapon - Two-Handed Rod,1306003.0,1306003.0,3.0,3.0,25.0,30.0,1.0,10115.0,,,,0.0,3.0,1020.0
1306004,staff of geffen,"Covered in thick dust, this powerful staff appears not to have been used for many years. It is engraved with the royal seal and the words: \""Bestowed upon Archmage Heines, the Guardian of Geffen Tower.\""",Weapon - Two-Handed Rod,1306004.0,1306004.0,3.0,3.0,50.0,50.0,1.0,10315.0,,,,0.0,9.0,3020.0
1306006,soul staff vi,A two-handed staff that amplifies magic power.,Weapon - Two-Handed Rod,1306003.0,1306003.0,3.0,3.0,25.0,90.0,1.0,10115.0,,,,6.0,59.0,1020.0
1306007,murmuring staff v,"If you listen carefully, you can hear the murmur of the ghosts sealed within the rod.",Weapon - Two-Handed Rod,1306035.0,1306003.0,3.0,3.0,40.0,90.0,1.0,10215.0,,,,5.0,59.0,2020.0
1306008,dea staff,A long staff adorned with the image of goddess.,Weapon - Two-Handed Rod,1306008.0,1306008.0,3.0,3.0,70.0,70.0,1.0,10515.0,,,,0.0,14.0,5020.0
1306010,staff of destruction,"Adorned with a gold dragon that controls space-time and a crystal ball containing powerful magic, this staff looks spectacular but is also extremely heavy.",Weapon - Two-Handed Rod,1306010.0,1306010.0,3.0,3.0,60.0,60.0,1.0,10415.0,,,,0.0,12.0,4020.0
1306011,infinity staff,A weapon that has a subtle power. It feels like some of its abilities have been sealed.,Weapon - Two-Handed Rod,1306011.0,1306011.0,3.0,3.0,80.0,80.0,1.0,10615.0,,,,0.0,17.0,2060.0
1306012,staff of geffen iv,"Covered in thick dust, this powerful staff appears not to have been used for many years. It is engraved with the royal seal and the words: \""Bestowed upon Archmage Heines, the Guardian of Geffen Tower.\""",Weapon - Two-Handed Rod,1306004.0,1306004.0,3.0,3.0,50.0,90.0,1.0,10315.0,,,,4.0,59.0,3020.0
1306013,staff of destruction iii,"Adorned with a gold dragon that controls space-time and a crystal ball containing powerful magic, this staff looks spectacular but is also extremely heavy.",Weapon - Two-Handed Rod,1306010.0,1306010.0,3.0,3.0,60.0,90.0,1.0,10415.0,,,,3.0,59.0,4020.0
1306014,dea staff ii,A long staff adorned with the image of goddess.,Weapon - Two-Handed Rod,1306008.0,1306008.0,3.0,3.0,70.0,90.0,1.0,10515.0,,,,2.0,59.0,5020.0
1306015,infinity staff i,A weapon that has a subtle power. It feels like some of its abilities have been sealed.,Weapon - Two-Handed Rod,1306011.0,1306011.0,3.0,3.0,80.0,90.0,1.0,10615.0,,,,1.0,59.0,2060.0
1306018,marquis' two-handed rod,"The standard weapon that symbolizes the Marquis identity. Not only does it represent the noble bloodline of the user, but also reveals the richness of his or her magic power.",Weapon - Two-Handed Rod,1306018.0,1306018.0,3.0,3.0,100.0,100.0,2.0,20115.0,,,,0.0,66.0,108.0
1306024,infinity staff ii,A weapon that has a subtle power. It feels like some of its abilities have been sealed.,Weapon - Two-Handed Rod,1306011.0,1306011.0,3.0,3.0,80.0,100.0,1.0,10615.0,,,,2.0,64.0,2060.0
1306025,staff of geffen v,"Covered in thick dust, this powerful staff appears not to have been used for many years. It is engraved with the royal seal and the words: \""Bestowed upon Archmage Heines, the Guardian of Geffen Tower.\""",Weapon - Two-Handed Rod,1306004.0,1306004.0,3.0,3.0,50.0,100.0,1.0,10315.0,,,,5.0,64.0,3020.0
1306026,murmuring staff vi,"If you listen carefully, you can hear the murmur of the ghosts sealed within the rod.",Weapon - Two-Handed Rod,1306035.0,1306003.0,3.0,3.0,40.0,100.0,1.0,10215.0,,,,6.0,64.0,2020.0
1306027,dark spirit staff i,"You can feel energy overflowing from this staff, but it might not be energy from this world...",Weapon - Two-Handed Rod,1306041.0,1306041.0,3.0,3.0,90.0,100.0,1.0,10615.0,,,,1.0,64.0,2070.0
1306028,soul staff vii,A two-handed staff that amplifies magic power.,Weapon - Two-Handed Rod,,1306003.0,3.0,3.0,25.0,100.0,1.0,10115.0,,,,7.0,64.0,1020.0
1306029,staff of destruction iv,"Adorned with a gold dragon that controls space-time and a crystal ball containing powerful magic, this staff looks spectacular but is also extremely heavy.",Weapon - Two-Handed Rod,1306010.0,1306010.0,3.0,3.0,60.0,100.0,1.0,10415.0,,,,4.0,64.0,4020.0
1306031,adventurer's two-handed staff,A two-handed rod favored by those who love to adventure. It offers just enough attack power to deal with basic monsters.,Weapon - Two-Handed Rod,1306031.0,1306031.0,3.0,3.0,30.0,30.0,2.0,20115.0,,,,0.0,8.0,101.0
1306032,veteran's two-handed staff,A rod that can only be used by masters of the highest proficiency. Extremely deadly in the right hands.,Weapon - Two-Handed Rod,1306032.0,1306032.0,3.0,3.0,40.0,40.0,2.0,20115.0,,,,0.0,11.0,102.0
1306033,glorious two-handed staff,A rod that can only be used by warriors who have won glory. Those who carry it will feel great honor.,Weapon - Two-Handed Rod,1306033.0,1306033.0,3.0,3.0,50.0,50.0,2.0,20115.0,,,,0.0,15.0,103.0
1306034,royal two-handed staff,A rod conferred to warriors by the royal family. Those who carry it will feel the highest honor.,Weapon - Two-Handed Rod,1306034.0,1306034.0,3.0,3.0,70.0,70.0,2.0,20115.0,,,,0.0,27.0,105.0
1306035,murmuring staff,"If you listen carefully, you can hear the murmur of the ghosts sealed within the rod.",Weapon - Two-Handed Rod,1306035.0,1306003.0,3.0,3.0,40.0,40.0,1.0,10215.0,,,,0.0,6.0,2020.0
1306036,imperial guard's two-handed staff,A two-handed rod used by the Imperial Guard.,Weapon - Two-Handed Rod,1306036.0,1306036.0,3.0,3.0,60.0,60.0,2.0,20115.0,,,,0.0,16.0,104.0
1306037,lord's two-handed staff,A two-handed rod used by the lord of a kingdom.,Weapon - Two-Handed Rod,1306037.0,1306037.0,3.0,3.0,80.0,80.0,2.0,20115.0,,,,0.0,29.0,106.0
1306038,soul staff i,A two-handed staff that amplifies magic power.,Weapon - Two-Handed Rod,1306003.0,1306003.0,3.0,3.0,25.0,40.0,1.0,10115.0,,,,1.0,6.0,1020.0
1306039,soul staff ii,A two-handed staff that amplifies magic power.,Weapon - Two-Handed Rod,1306003.0,1306003.0,3.0,3.0,25.0,50.0,1.0,10115.0,,,,2.0,9.0,1020.0
1306040,viscount two-handed staff,A two-handed rod passed down from generation to generation by the viscount of a kingdom.,Weapon - Two-Handed Rod,1306040.0,1306040.0,3.0,3.0,90.0,90.0,2.0,20115.0,,,,0.0,56.0,107.0
1306041,dark spirit staff,"You can feel energy overflowing from this staff, but it might not be energy from this world...",Weapon - Two-Handed Rod,1306041.0,1306041.0,3.0,3.0,90.0,90.0,1.0,10615.0,,,,0.0,59.0,2070.0
1306042,staff of geffen i,"Covered in thick dust, this powerful staff appears not to have been used for many years. It is engraved with the royal seal and the words: \""Bestowed upon Archmage Heines, the Guardian of Geffen Tower.\""",Weapon - Two-Handed Rod,1306004.0,1306004.0,3.0,3.0,50.0,60.0,1.0,10315.0,,,,1.0,12.0,3020.0
1306044,staff of destruction i,"Adorned with a gold dragon that controls space-time and a crystal ball containing powerful magic, this staff looks spectacular but is also extremely heavy.",Weapon - Two-Handed Rod,1306010.0,1306010.0,3.0,3.0,60.0,70.0,1.0,10415.0,,,,1.0,14.0,4020.0
1306045,staff of destruction ii,"Adorned with a gold dragon that controls space-time and a crystal ball containing powerful magic, this staff looks spectacular but is also extremely heavy.",Weapon - Two-Handed Rod,1306010.0,1306010.0,3.0,3.0,60.0,80.0,1.0,10415.0,,,,2.0,17.0,4020.0
1306046,dea staff i,A long staff adorned with the image of goddess.,Weapon - Two-Handed Rod,1306008.0,1306008.0,3.0,3.0,70.0,80.0,1.0,10515.0,,,,1.0,17.0,5020.0
1306049,soul staff iii,A two-handed staff that amplifies magic power.,Weapon - Two-Handed Rod,1306003.0,1306003.0,3.0,3.0,25.0,60.0,1.0,10115.0,,,,3.0,12.0,1020.0
1306050,soul staff iv,A two-handed staff that amplifies magic power.,Weapon - Two-Handed Rod,1306003.0,1306003.0,3.0,3.0,25.0,70.0,1.0,10115.0,,,,4.0,14.0,1020.0
1306051,soul staff v,A two-handed staff that amplifies magic power.,Weapon - Two-Handed Rod,1306003.0,1306003.0,3.0,3.0,25.0,80.0,1.0,10115.0,,,,5.0,17.0,1020.0
1306052,murmuring staff i,"If you listen carefully, you can hear the murmur of the ghosts sealed within the rod.",Weapon - Two-Handed Rod,1306035.0,1306003.0,3.0,3.0,40.0,50.0,1.0,10215.0,,,,1.0,9.0,2020.0
1306053,murmuring staff ii,"If you listen carefully, you can hear the murmur of the ghosts sealed within the rod.",Weapon - Two-Handed Rod,1306035.0,1306003.0,3.0,3.0,40.0,60.0,1.0,10215.0,,,,2.0,12.0,2020.0
1306054,murmuring staff iii,"If you listen carefully, you can hear the murmur of the ghosts sealed within the rod.",Weapon - Two-Handed Rod,1306035.0,1306003.0,3.0,3.0,40.0,70.0,1.0,10215.0,,,,3.0,14.0,2020.0
1306055,murmuring staff iv,"If you listen carefully, you can hear the murmur of the ghosts sealed within the rod.",Weapon - Two-Handed Rod,1306035.0,1306003.0,3.0,3.0,40.0,80.0,1.0,10215.0,,,,4.0,17.0,2020.0
1306056,staff of geffen ii,"Covered in thick dust, this powerful staff appears not to have been used for many years. It is engraved with the royal seal and the words: \""Bestowed upon Archmage Heines, the Guardian of Geffen Tower.\""",Weapon - Two-Handed Rod,1306004.0,1306004.0,3.0,3.0,50.0,70.0,1.0,10315.0,,,,2.0,14.0,3020.0
1306057,staff of geffen iii,"Covered in thick dust, this powerful staff appears not to have been used for many years. It is engraved with the royal seal and the words: \""Bestowed upon Archmage Heines, the Guardian of Geffen Tower.\""",Weapon - Two-Handed Rod,1306004.0,1306004.0,3.0,3.0,50.0,80.0,1.0,10315.0,,,,3.0,17.0,3020.0
1306058,dea staff iii,A long staff adorned with the image of goddess.,Weapon - Two-Handed Rod,1306008.0,1306008.0,3.0,3.0,70.0,100.0,1.0,10515.0,,,,3.0,64.0,5020.0
1306060,duke's two-handed rod,A two-handed axe passed down from generation to generation by the duke of a kingdom.,Weapon - Two-Handed Rod,1306060.0,1306060.0,3.0,3.0,110.0,110.0,2.0,20115.0,,,,0.0,77.0,109.0
1306062,soul staff viii,A two-handed staff that amplifies magic power.,Weapon - Two-Handed Rod,,1306003.0,3.0,3.0,25.0,110.0,1.0,10115.0,,,,8.0,74.0,1020.0
1306063,murmuring staff vii,"If you listen carefully, you can hear the murmur of the ghosts sealed within the rod.",Weapon - Two-Handed Rod,,1306003.0,3.0,3.0,40.0,110.0,1.0,10215.0,,,,7.0,74.0,2020.0
1306064,staff of geffen vi,"Covered in thick dust, this powerful staff appears not to have been used for many years. It is engraved with the royal seal and the words: \""Bestowed upon Archmage Heines, the Guardian of Geffen Tower.\""",Weapon - Two-Handed Rod,1306004.0,1306004.0,3.0,3.0,50.0,110.0,1.0,10315.0,,,,6.0,74.0,3020.0
1306065,staff of destruction v,"Adorned with a gold dragon that controls space-time and a crystal ball containing powerful magic, this staff looks spectacular but is also extremely heavy.",Weapon - Two-Handed Rod,1306010.0,1306010.0,3.0,3.0,60.0,110.0,1.0,10415.0,,,,5.0,74.0,4020.0
1306066,dea staff iv,A long staff adorned with the image of goddess.,Weapon - Two-Handed Rod,1306008.0,1306008.0,3.0,3.0,70.0,110.0,1.0,10515.0,,,,4.0,74.0,5020.0
1306067,infinity staff iii,A weapon that has a subtle power. It feels like some of its abilities have been sealed.,Weapon - Two-Handed Rod,1306011.0,1306011.0,3.0,3.0,80.0,110.0,1.0,10615.0,,,,3.0,74.0,2060.0
1306068,dark spirit staff ii,"You can feel energy overflowing from this staff, but it might not be energy from this world...",Weapon - Two-Handed Rod,1306041.0,1306041.0,3.0,3.0,90.0,110.0,1.0,10615.0,,,,2.0,74.0,2070.0
1306074,osiris's two-handed rod,Osiris's Two-Handed Rod,Weapon - Two-Handed Rod,1306074.0,1306074.0,3.0,3.0,120.0,120.0,2.0,20115.0,,,,0.0,85.0,110.0
1306077,soul staff ix,A two-handed staff that amplifies magic power.,Weapon - Two-Handed Rod,,1306003.0,3.0,3.0,25.0,120.0,1.0,10115.0,,,,9.0,65.0,1020.0
1306078,murmuring staff viii,"If you listen carefully, you can hear the murmur of the ghosts sealed within the rod.",Weapon - Two-Handed Rod,,1306003.0,3.0,3.0,40.0,120.0,1.0,10215.0,,,,8.0,65.0,2020.0
1306079,staff of geffen vii,"Covered in thick dust, this powerful staff appears not to have been used for many years. It is engraved with the royal seal and the words: \""Bestowed upon Archmage Heines, the Guardian of Geffen Tower.\""",Weapon - Two-Handed Rod,,1306004.0,3.0,3.0,50.0,120.0,1.0,10315.0,,,,7.0,65.0,3020.0
1306080,staff of destruction vi,"Adorned with a gold dragon that controls space-time and a crystal ball containing powerful magic, this staff looks spectacular but is also extremely heavy.",Weapon - Two-Handed Rod,1306010.0,1306010.0,3.0,3.0,60.0,120.0,1.0,10415.0,,,,6.0,65.0,4020.0
1306081,dea staff v,A long staff adorned with the image of goddess.,Weapon - Two-Handed Rod,1306008.0,1306008.0,3.0,3.0,70.0,120.0,1.0,10515.0,,,,5.0,65.0,5020.0
1306082,infinity staff iv,A weapon that has a subtle power. It feels like some of its abilities have been sealed.,Weapon - Two-Handed Rod,1306011.0,1306011.0,3.0,3.0,80.0,120.0,1.0,10615.0,,,,4.0,65.0,2060.0
1306083,dark spirit staff iii,"You can feel energy overflowing from this staff, but it might not be energy from this world...",Weapon - Two-Handed Rod,1306041.0,1306041.0,3.0,3.0,90.0,120.0,1.0,10615.0,,,,3.0,65.0,2070.0
1307002,composite shortbow,A bow made of a mixture of materials that deals heavy damage.,Weapon - Shortbow,1307002.0,,3.0,3.0,25.0,30.0,1.0,10109.0,,,,0.0,3.0,1020.0
1307003,great shortbow,A giant bow that looks difficult to use.,Weapon - Shortbow,1307003.0,1305003.0,3.0,3.0,50.0,50.0,1.0,10309.0,,,,0.0,9.0,3020.0
